date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,250,0,6,0,0,244,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,244,0,12,0,0,232,0,1,1,6,0,0,0,6.0,6.0,6.0,6.0,0.9999998333333611,38.0
2023-01-03,232,0,53,0,0,179,1,1,1,12,6,0,0,18.0,9.0,18.0,9.0,0.9999998888889013,19.0
2023-01-04,179,0,9,0,0,170,2,1,1,53,12,0,0,71.0,23.666666666666668,71.0,23.666666666666668,0.9999999577464806,7.0
2023-01-05,170,0,8,0,0,162,3,1,1,9,53,0,0,80.0,20.0,80.0,20.0,0.9999999500000024,8.0
2023-01-06,162,0,6,0,0,156,4,1,1,8,9,0,0,88.0,17.6,88.0,17.6,0.9999999431818214,8.0
2023-01-07,156,0,10,0,0,146,5,1,1,6,8,0,0,94.0,15.666666666666666,94.0,15.666666666666666,0.9999999361702169,9.0
2023-01-08,146,0,11,0,0,135,6,1,1,10,6,6,0,104.0,14.857142857142858,104.0,14.857142857142858,0.9999999326923122,9.0
2023-01-09,135,0,8,0,0,127,0,2,1,11,10,12,0,109.0,15.571428571428571,115.0,14.375,1.083229738309484,8.0
2023-01-10,127,0,3,0,0,124,1,2,1,8,11,53,0,105.0,15.0,123.0,13.666666666666666,1.0975608953004223,8.0
2023-01-11,124,0,12,0,0,112,2,2,1,3,8,9,0,55.0,7.857142857142857,126.0,12.6,0.6235827169492175,14.0
2023-01-12,112,0,13,0,0,99,3,2,1,12,3,8,0,58.0,8.285714285714286,138.0,12.545454545454545,0.6604554338974449,11.0
2023-01-13,99,0,8,0,0,91,4,2,1,13,12,6,0,63.0,9.0,151.0,12.583333333333334,0.7152317312398624,10.0
2023-01-14,91,0,12,0,0,79,5,2,1,8,13,10,0,65.0,9.285714285714286,159.0,12.23076923076923,0.7592092820412898,8.0
2023-01-15,79,0,14,0,0,65,6,2,1,12,8,11,6,67.0,9.571428571428571,171.0,12.214285714285714,0.7836256668376648,6.0
2023-01-16,65,0,8,0,0,57,0,3,1,14,12,8,12,70.0,10.0,185.0,12.333333333333334,0.8108107450693991,5.0
