date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,184,0,66,0,427,118,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,118,0,58,0,427,60,0,1,1,66,0,0,0,66.0,66.0,66.0,66.0,0.9999999848484851,0.0
2023-01-03,60,0,71,0,427,0,1,1,1,58,66,0,0,124.0,62.0,124.0,62.0,0.999999983870968,0.0
2023-01-04,427,0,80,427,427,347,2,1,1,71,58,0,0,195.0,65.0,195.0,65.0,0.9999999846153849,5.0
2023-01-05,774,1,64,427,0,709,3,1,1,80,71,0,0,275.0,68.75,275.0,68.75,0.9999999854545457,10.0
2023-01-06,1136,0,70,427,0,1066,4,1,1,64,80,0,0,339.0,67.8,339.0,67.8,0.9999999852507377,15.0
2023-01-07,1493,0,72,427,0,1421,5,1,1,70,64,0,0,409.0,68.16666666666667,409.0,68.16666666666667,0.9999999853300736,20.0
2023-01-08,1421,0,57,0,0,1364,6,1,1,72,70,66,0,481.0,68.71428571428571,481.0,68.71428571428571,0.9999999854469857,19.0
2023-01-09,1364,0,92,0,0,1272,0,2,1,57,72,58,0,472.0,67.42857142857143,538.0,67.25,1.0026553223184551,18.0
2023-01-10,1272,0,76,0,0,1196,1,2,1,92,57,71,0,506.0,72.28571428571429,630.0,70.0,1.0326530464723036,16.0
2023-01-11,1196,0,72,0,0,1124,2,2,1,76,92,80,0,511.0,73.0,706.0,70.6,1.0339943196318087,15.0
2023-01-12,1124,1,57,0,0,1066,3,2,1,72,76,64,0,503.0,71.85714285714286,778.0,70.72727272727273,1.0159750131784657,14.0
2023-01-13,1066,1,75,0,0,990,4,2,1,57,72,70,0,496.0,70.85714285714286,835.0,69.58333333333333,1.0183062300192092,13.0
2023-01-14,990,0,89,0,0,901,5,2,1,75,57,72,0,501.0,71.57142857142857,910.0,70.0,1.022448964985423,12.0
2023-01-15,901,0,70,0,0,831,6,2,1,89,75,57,66,518.0,74.0,999.0,71.35714285714286,1.0370370225039856,11.0
2023-01-16,831,0,55,0,0,776,0,3,1,70,89,92,58,531.0,75.85714285714286,1069.0,71.26666666666667,1.0644126537801246,10.0
2023-01-17,776,0,66,0,0,710,1,3,1,55,70,76,71,494.0,70.57142857142857,1124.0,70.25,1.0045754813786916,10.0
2023-01-18,710,0,69,0,0,641,2,3,1,66,55,72,80,484.0,69.14285714285714,1190.0,70.0,0.9877550879300293,9.0
2023-01-19,641,0,64,0,0,577,3,3,1,69,66,57,64,481.0,68.71428571428571,1259.0,69.94444444444444,0.9824123313532334,8.0
2023-01-20,577,0,76,0,427,501,4,3,1,64,69,75,70,488.0,69.71428571428571,1323.0,69.63157894736842,1.0011877623196228,7.0
2023-01-21,501,0,77,0,427,424,5,3,1,76,64,89,72,489.0,69.85714285714286,1399.0,69.95,0.9986725069116562,6.0
2023-01-22,424,0,75,0,427,349,6,3,1,77,76,70,57,477.0,68.14285714285714,1476.0,70.28571428571429,0.9695121813280786,5.0
2023-01-23,776,0,62,427,0,714,0,4,1,75,77,55,92,482.0,68.85714285714286,1551.0,70.5,0.976697047949586,10.0
2023-01-24,1141,0,64,427,0,1077,1,4,1,62,75,66,76,489.0,69.85714285714286,1613.0,70.1304347826087,0.996103076753822,15.0
