date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,235,0,8,0,0,227,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,227,0,8,0,0,219,0,1,1,8,0,0,0,8.0,8.0,8.0,8.0,0.9999998750000157,27.0
2023-01-03,219,0,10,0,0,209,1,1,1,8,8,0,0,16.0,8.0,16.0,8.0,0.9999998750000157,26.0
2023-01-04,209,0,6,0,0,203,2,1,1,10,8,0,0,26.0,8.666666666666666,26.0,8.666666666666666,0.999999884615398,23.0
2023-01-05,203,0,11,0,0,192,3,1,1,6,10,0,0,32.0,8.0,32.0,8.0,0.9999998750000157,23.0
2023-01-06,192,0,8,0,0,184,4,1,1,11,6,0,0,43.0,8.6,43.0,8.6,0.9999998837209438,21.0
2023-01-07,184,0,10,0,0,174,5,1,1,8,11,0,0,51.0,8.5,51.0,8.5,0.9999998823529551,20.0
2023-01-08,174,0,8,0,0,166,6,1,1,10,8,8,0,61.0,8.714285714285714,61.0,8.714285714285714,0.9999998852459149,19.0
2023-01-09,166,0,4,0,0,162,0,2,1,8,10,8,0,61.0,8.714285714285714,69.0,8.625,1.0103518497314625,18.0
2023-01-10,162,0,6,0,0,156,1,2,1,4,8,10,0,57.0,8.142857142857142,73.0,8.11111111111111,1.0039137705546624,19.0
2023-01-11,156,0,10,0,0,146,2,2,1,6,4,6,0,53.0,7.571428571428571,79.0,7.9,0.9584085586101281,19.0
2023-01-12,146,0,7,0,0,139,3,2,1,10,6,11,0,57.0,8.142857142857142,89.0,8.090909090909092,1.0064204213573475,17.0
2023-01-13,139,1,8,0,0,130,4,2,1,7,10,8,0,53.0,7.571428571428571,96.0,8.0,0.9464284531250149,17.0
2023-01-14,130,0,10,0,0,120,5,2,1,8,7,10,0,53.0,7.571428571428571,104.0,8.0,0.9464284531250149,15.0
2023-01-15,120,1,12,0,0,107,6,2,1,10,8,8,8,53.0,7.571428571428571,114.0,8.142857142857142,0.9298244472145417,14.0
2023-01-16,107,0,13,0,0,94,0,3,1,12,10,4,8,57.0,8.142857142857142,126.0,8.4,0.9693876396987504,11.0
2023-01-17,94,1,6,0,0,87,1,3,1,13,12,6,10,66.0,9.428571428571429,139.0,8.6875,1.0853030610956396,9.0
2023-01-18,87,0,10,0,74,77,2,3,1,6,13,10,6,66.0,9.428571428571429,145.0,8.529411764705882,1.1054185896110227,8.0
2023-01-19,77,1,7,0,79,69,3,3,1,10,6,7,11,66.0,9.428571428571429,155.0,8.61111111111111,1.0949307484227888,7.0
2023-01-20,69,0,16,0,108,53,4,3,1,7,10,8,8,66.0,9.428571428571429,162.0,8.526315789473685,1.1058199761251704,5.0
2023-01-21,53,0,10,0,119,43,5,3,1,16,7,10,10,74.0,10.571428571428571,178.0,8.9,1.1878008296210947,4.0
2023-01-22,117,0,13,74,0,104,6,3,1,10,16,12,8,74.0,10.571428571428571,188.0,8.952380952380953,1.1808509319262257,9.0
2023-01-23,183,0,11,79,0,172,0,4,1,13,10,13,4,75.0,10.714285714285714,201.0,9.136363636363637,1.1727077607697263,16.0
2023-01-24,280,0,6,108,0,274,1,4,1,11,13,6,6,73.0,10.428571428571429,212.0,9.217391304347826,1.1314014945042854,26.0
2023-01-25,393,0,8,119,0,385,2,4,1,6,11,10,10,73.0,10.428571428571429,218.0,9.083333333333334,1.1480994804189302,36.0
2023-01-26,385,0,13,0,0,372,3,4,1,8,6,7,7,71.0,10.142857142857142,226.0,9.04,1.121997347440243,36.0
2023-01-27,372,0,11,0,0,361,4,4,1,13,8,16,8,77.0,11.0,239.0,9.192307692307692,1.1966525894854925,32.0
2023-01-28,361,0,9,0,0,352,5,4,1,11,13,10,10,72.0,10.285714285714286,250.0,9.25925925925926,1.1108570228845844,34.0
2023-01-29,352,0,10,0,0,342,6,4,1,9,11,13,12,71.0,10.142857142857142,259.0,9.25,1.0965249779818558,33.0
2023-01-30,342,0,8,0,0,334,0,5,1,10,9,11,13,68.0,9.714285714285714,269.0,9.275862068965518,1.0472648897531742,34.0
2023-01-31,334,0,5,0,0,329,1,5,1,8,10,6,6,65.0,9.285714285714286,277.0,9.233333333333333,1.005672918416033,35.0
2023-02-01,329,0,7,0,0,322,2,5,2,5,8,8,10,64.0,9.142857142857142,274.0,9.133333333333333,1.0010426432643613,35.0
2023-02-02,322,0,10,0,0,312,3,5,2,7,5,13,7,63.0,9.0,273.0,9.1,0.9890108803284748,34.0
2023-02-03,312,0,9,0,0,303,4,5,2,10,7,11,16,60.0,8.571428571428571,273.0,9.1,0.9419151241223569,35.0
2023-02-04,303,0,12,0,0,291,5,5,2,9,10,9,10,58.0,8.285714285714286,276.0,9.2,0.9006210201188335,35.0
2023-02-05,291,0,8,0,0,283,6,5,2,12,9,10,13,61.0,8.714285714285714,277.0,9.233333333333333,0.9437853542058152,32.0
2023-02-06,283,0,8,0,0,275,0,6,2,8,12,8,11,59.0,8.428571428571429,277.0,9.233333333333333,0.9128415721007067,32.0
2023-02-07,275,0,5,0,0,270,1,6,2,8,8,5,6,59.0,8.428571428571429,275.0,9.166666666666666,0.9194804191735648,32.0
2023-02-08,270,0,12,0,0,258,2,6,2,5,8,7,8,59.0,8.428571428571429,272.0,9.066666666666666,0.9296217462076857,30.0
2023-02-09,258,0,12,0,0,246,3,6,2,12,5,10,13,64.0,9.142857142857142,280.0,9.333333333333334,0.9795917317784368,26.0
2023-02-10,246,0,6,0,0,240,4,6,2,12,12,9,11,66.0,9.428571428571429,286.0,9.533333333333333,0.9890108852685886,25.0
2023-02-11,240,0,11,0,0,229,5,6,2,6,12,12,9,63.0,9.0,282.0,9.4,0.9574467066546057,25.0
2023-02-12,229,0,13,0,0,216,6,6,2,11,6,8,10,62.0,8.857142857142858,286.0,9.533333333333333,0.9290708316159468,24.0
2023-02-13,216,0,13,0,0,203,0,7,2,13,11,8,8,67.0,9.571428571428571,291.0,9.7,0.9867451118230371,21.0
2023-02-14,203,0,11,0,0,192,1,7,2,13,13,5,5,72.0,10.285714285714286,294.0,9.8,1.0495625751175215,18.0
2023-02-15,192,0,4,0,0,188,2,7,2,11,13,12,7,78.0,11.142857142857142,293.0,9.766666666666667,1.140906757878879,16.0
2023-02-16,188,0,10,0,0,178,3,7,2,4,11,12,10,70.0,10.0,284.0,9.466666666666667,1.056337916584023,17.0
2023-02-17,178,0,12,0,0,166,4,7,2,10,4,6,9,68.0,9.714285714285714,288.0,9.6,1.011904656498027,17.0
2023-02-18,166,0,7,0,0,159,5,7,2,12,10,11,12,74.0,10.571428571428571,290.0,9.666666666666666,1.0935959459826856,15.0
2023-02-19,159,0,10,0,0,149,6,7,2,7,12,13,8,70.0,10.0,290.0,9.666666666666666,1.034482651605243,14.0
