date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,247,0,33,0,487,214,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,214,0,58,0,487,156,0,1,1,33,0,0,0,33.0,33.0,33.0,33.0,0.9999999696969707,4.0
2023-01-03,643,0,44,487,0,599,1,1,1,58,33,0,0,91.0,45.5,91.0,45.5,0.9999999780219786,13.0
2023-01-04,1086,0,35,487,0,1051,2,1,1,44,58,0,0,135.0,45.0,135.0,45.0,0.9999999777777784,23.0
2023-01-05,1051,0,43,0,0,1008,3,1,1,35,44,0,0,170.0,42.5,170.0,42.5,0.9999999764705888,23.0
2023-01-06,1008,0,37,0,0,971,4,1,1,43,35,0,0,213.0,42.6,213.0,42.6,0.9999999765258222,22.0
2023-01-07,971,0,45,0,0,926,5,1,1,37,43,0,0,250.0,41.666666666666664,250.0,41.666666666666664,0.9999999760000007,22.0
2023-01-08,926,0,50,0,0,876,6,1,1,45,37,33,0,295.0,42.142857142857146,295.0,42.142857142857146,0.9999999762711871,20.0
2023-01-09,876,0,53,0,0,823,0,2,1,50,45,58,0,312.0,44.57142857142857,345.0,43.125,1.0335403487046544,18.0
2023-01-10,823,0,47,0,0,776,1,2,1,53,50,44,0,307.0,43.857142857142854,398.0,44.22222222222222,0.9917444140416734,17.0
2023-01-11,776,0,42,0,0,734,2,2,1,47,53,35,0,310.0,44.285714285714285,445.0,44.5,0.9951845683265106,16.0
2023-01-12,734,0,52,0,0,682,3,2,1,42,47,43,0,317.0,45.285714285714285,487.0,44.27272727272727,1.022880587045525,15.0
2023-01-13,682,0,42,0,0,640,4,2,1,52,42,37,0,326.0,46.57142857142857,539.0,44.916666666666664,1.0368406872264464,13.0
2023-01-14,640,0,49,0,0,591,5,2,1,42,52,45,0,331.0,47.285714285714285,581.0,44.69230769230769,1.0580280068157,12.0
2023-01-15,591,0,50,0,0,541,6,2,1,49,42,50,33,335.0,47.857142857142854,630.0,45.0,1.063492039858907,11.0
2023-01-16,541,0,48,0,0,493,0,3,1,50,49,53,58,335.0,47.857142857142854,680.0,45.333333333333336,1.0556722456206753,10.0
2023-01-17,493,0,41,0,0,452,1,3,1,48,50,47,44,330.0,47.142857142857146,728.0,45.5,1.0361067276208884,9.0
2023-01-18,452,0,58,0,0,394,2,3,1,41,48,42,35,324.0,46.285714285714285,769.0,45.23529411764706,1.0232212294699377,8.0
2023-01-19,394,0,43,0,0,351,3,3,1,58,41,52,43,340.0,48.57142857142857,827.0,45.94444444444444,1.0571773824141735,7.0
2023-01-20,351,0,44,0,487,307,4,3,1,43,58,42,37,331.0,47.285714285714285,870.0,45.78947368421053,1.0326764963307105,6.0
2023-01-21,307,0,43,0,487,264,5,3,1,44,43,49,45,333.0,47.57142857142857,914.0,45.7,1.040950274189897,5.0
2023-01-22,751,0,44,487,0,707,6,3,1,43,44,50,50,327.0,46.714285714285715,957.0,45.57142857142857,1.025078347412074,15.0
2023-01-23,1194,0,41,487,0,1153,0,4,1,44,43,48,53,321.0,45.857142857142854,1001.0,45.5,1.0078492714130458,25.0
2023-01-24,1153,1,47,0,0,1105,1,4,1,41,44,41,47,314.0,44.857142857142854,1042.0,45.30434782608695,0.9901288511912881,24.0
2023-01-25,1105,0,36,0,0,1069,2,4,1,47,41,58,42,320.0,45.714285714285715,1089.0,45.375,1.0074773489103772,23.0
2023-01-26,1069,0,46,0,0,1023,3,4,1,36,47,43,52,298.0,42.57142857142857,1125.0,45.0,0.9460317250088188,24.0
2023-01-27,1023,0,44,0,0,979,4,4,1,46,36,44,42,301.0,43.0,1171.0,45.03846153846154,0.9547395176573634,22.0
2023-01-28,979,1,48,0,0,930,5,4,1,44,46,43,49,301.0,43.0,1215.0,45.0,0.9555555343209882,21.0
2023-01-29,930,0,42,0,0,888,6,4,1,48,44,44,50,306.0,43.714285714285715,1263.0,45.107142857142854,0.9691211186576476,20.0
2023-01-30,888,0,46,0,0,842,0,5,1,42,48,41,48,304.0,43.42857142857143,1305.0,45.0,0.9650793436331575,19.0
2023-01-31,842,1,47,0,0,794,1,5,1,46,42,47,41,309.0,44.142857142857146,1351.0,45.03333333333333,0.9802262656394719,17.0
2023-02-01,794,0,33,0,0,761,2,5,2,47,46,36,58,309.0,44.142857142857146,1365.0,45.5,0.9701726631359228,17.0
2023-02-02,761,0,44,0,0,717,3,5,2,33,47,46,43,306.0,43.714285714285715,1340.0,44.666666666666664,0.9786780164688292,16.0
2023-02-03,717,0,49,0,0,668,4,5,2,44,33,44,44,304.0,43.42857142857143,1340.0,44.666666666666664,0.9722814281258957,15.0
2023-02-04,668,0,45,0,0,623,5,5,2,49,44,48,43,309.0,44.142857142857146,1354.0,45.13333333333333,0.9780544201950383,14.0
2023-02-05,623,0,46,0,0,577,6,5,2,45,49,42,44,306.0,43.714285714285715,1356.0,45.2,0.9671301935211398,13.0
2023-02-06,577,0,55,0,0,522,0,6,2,46,45,46,41,310.0,44.285714285714285,1365.0,45.5,0.9733123804923496,11.0
