date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,161,0,4,0,0,157,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,157,0,5,0,0,152,0,1,1,4,0,0,0,4.0,4.0,4.0,4.0,0.9999997500000625,37.0
2023-01-03,152,0,12,0,0,140,1,1,1,5,4,0,0,9.0,4.5,9.0,4.5,0.9999997777778271,31.0
2023-01-04,140,0,14,0,0,126,2,1,1,12,5,0,0,21.0,7.0,21.0,7.0,0.9999998571428775,17.0
2023-01-05,126,1,8,0,0,117,3,1,1,14,12,0,0,35.0,8.75,35.0,8.75,0.9999998857142989,13.0
2023-01-06,117,0,6,0,0,111,4,1,1,8,14,0,0,43.0,8.6,43.0,8.6,0.9999998837209438,12.0
2023-01-07,111,0,10,0,0,101,5,1,1,6,8,0,0,49.0,8.166666666666666,49.0,8.166666666666666,0.9999998775510355,12.0
2023-01-08,101,0,5,0,0,96,6,1,1,10,6,4,0,59.0,8.428571428571429,59.0,8.428571428571429,0.9999998813559464,11.0
2023-01-09,96,0,8,0,0,88,0,2,1,5,10,5,0,60.0,8.571428571428571,64.0,8.0,1.0714284375000167,10.0
2023-01-10,88,1,8,0,0,79,1,2,1,8,5,12,0,63.0,9.0,72.0,8.0,1.1249998593750177,8.0
2023-01-11,79,0,8,0,0,71,2,2,1,8,8,14,0,59.0,8.428571428571429,80.0,8.0,1.0535712968750166,8.0
2023-01-12,71,0,12,0,175,59,3,2,1,8,8,8,0,53.0,7.571428571428571,88.0,8.0,0.9464284531250149,7.0
2023-01-13,59,0,6,0,175,53,4,2,1,12,8,6,0,57.0,8.142857142857142,100.0,8.333333333333334,0.9771427398857283,6.0
2023-01-14,53,0,12,0,175,41,5,2,1,6,12,10,0,57.0,8.142857142857142,106.0,8.153846153846153,0.998652168628912,5.0
2023-01-15,41,0,6,0,175,35,6,2,1,12,6,5,4,59.0,8.428571428571429,118.0,8.428571428571429,0.9999998813559464,4.0
2023-01-16,210,0,7,175,0,203,0,3,1,6,12,8,5,60.0,8.571428571428571,124.0,8.266666666666667,1.0368662340196375,23.0
2023-01-17,378,0,12,175,0,366,1,3,1,7,6,8,12,59.0,8.428571428571429,131.0,8.1875,1.029443712870561,43.0
2023-01-18,541,0,12,175,0,529,2,3,1,12,7,8,14,63.0,9.0,143.0,8.411764705882353,1.0699299427356013,58.0
2023-01-19,704,0,10,175,0,694,3,3,1,12,12,12,8,67.0,9.571428571428571,155.0,8.61111111111111,1.1115206082473765,72.0
2023-01-20,694,0,7,0,0,687,4,3,1,10,12,6,6,65.0,9.285714285714286,165.0,8.68421052631579,1.069263946136706,73.0
2023-01-21,687,1,9,0,0,677,5,3,1,7,10,12,10,66.0,9.428571428571429,172.0,8.6,1.0963453874681446,71.0
2023-01-22,677,1,14,0,0,662,6,3,1,9,7,6,5,63.0,9.0,181.0,8.619047619047619,1.0441987738774905,73.0
2023-01-23,662,0,11,0,0,651,0,4,1,14,9,7,8,71.0,10.142857142857142,195.0,8.863636363636363,1.1443222152193253,64.0
2023-01-24,651,0,8,0,0,643,1,4,1,11,14,12,8,75.0,10.714285714285714,206.0,8.956521739130435,1.1962550675471109,60.0
2023-01-25,643,0,12,0,0,631,2,4,1,8,11,12,8,71.0,10.142857142857142,214.0,8.916666666666666,1.1375165613466074,62.0
2023-01-26,631,1,10,0,0,620,3,4,1,12,8,10,12,71.0,10.142857142857142,226.0,9.04,1.121997347440243,61.0
2023-01-27,620,0,8,0,0,612,4,4,1,10,12,7,6,71.0,10.142857142857142,236.0,9.076923076923077,1.117433290936526,60.0
2023-01-28,612,2,9,0,0,601,5,4,1,8,10,9,12,72.0,10.285714285714286,244.0,9.037037037037036,1.1381731761623362,58.0
2023-01-29,601,0,7,0,0,594,6,4,1,9,8,14,6,72.0,10.285714285714286,253.0,9.035714285714286,1.138339794966347,57.0
2023-01-30,594,0,10,0,0,584,0,5,1,7,9,11,7,65.0,9.285714285714286,260.0,8.96551724137931,1.035714170192321,62.0
2023-01-31,584,1,8,0,0,575,1,5,1,10,7,8,12,64.0,9.142857142857142,270.0,9.0,1.015872902998249,62.0
2023-02-01,575,1,12,0,0,562,2,5,2,8,10,12,12,64.0,9.142857142857142,274.0,9.133333333333333,1.0010426432643613,61.0
2023-02-02,562,0,13,0,0,549,3,5,2,12,8,10,10,64.0,9.142857142857142,281.0,9.366666666666667,0.9761056405784522,60.0
2023-02-03,549,0,4,0,0,545,4,5,2,13,12,8,7,67.0,9.571428571428571,282.0,9.4,1.018236973743787,56.0
2023-02-04,545,1,13,0,0,531,5,5,2,4,13,9,9,63.0,9.0,272.0,9.066666666666666,0.9926469493404101,58.0
2023-02-05,531,0,10,0,0,521,6,5,2,13,4,7,14,67.0,9.571428571428571,277.0,9.233333333333333,1.0366167005211413,54.0
2023-02-06,521,0,8,0,0,513,0,6,2,10,13,10,11,70.0,10.0,281.0,9.366666666666667,1.067615544382682,51.0
2023-02-07,513,0,8,0,0,505,1,6,2,8,10,8,8,68.0,9.714285714285714,279.0,9.3,1.0445467386816103,51.0
2023-02-08,505,0,7,0,0,498,2,6,2,8,8,12,12,68.0,9.714285714285714,282.0,9.4,1.0334345405160823,51.0
2023-02-09,498,0,7,0,0,491,3,6,2,7,8,13,10,63.0,9.0,281.0,9.366666666666667,0.960853989944414,54.0
2023-02-10,491,2,14,0,0,475,4,6,2,7,7,4,8,57.0,8.142857142857142,280.0,9.333333333333334,0.8724488861151704,58.0
2023-02-11,475,0,13,0,0,462,5,6,2,14,7,13,9,67.0,9.571428571428571,286.0,9.533333333333333,1.003995898681749,48.0
2023-02-12,462,0,2,0,0,460,6,6,2,13,14,10,7,67.0,9.571428571428571,287.0,9.566666666666666,1.0004976554980052,48.0
2023-02-13,460,0,10,0,0,450,0,7,2,2,13,8,10,59.0,8.428571428571429,283.0,9.433333333333334,0.8934880425883449,53.0
2023-02-14,450,0,10,0,0,440,1,7,2,10,2,8,8,61.0,8.714285714285714,281.0,9.366666666666667,0.9303506886763372,50.0
2023-02-15,440,0,3,0,0,437,2,7,2,10,10,7,12,63.0,9.0,285.0,9.5,0.9473683213296504,48.0
2023-02-16,437,0,11,0,0,426,3,7,2,3,10,7,13,59.0,8.428571428571429,281.0,9.366666666666667,0.8998473874082606,50.0
2023-02-17,426,0,5,0,0,421,4,7,2,11,3,14,4,63.0,9.0,280.0,9.333333333333334,0.9642856109693988,46.0
2023-02-18,421,0,7,0,0,414,5,7,2,5,11,13,13,54.0,7.714285714285714,273.0,9.1,0.8477236117101212,53.0
2023-02-19,414,0,11,0,0,403,6,7,2,7,5,2,10,48.0,6.857142857142857,270.0,9.0,0.7619046772486867,58.0
2023-02-20,403,0,9,0,0,394,0,8,2,11,7,10,8,57.0,8.142857142857142,274.0,9.133333333333333,0.8915536041573218,48.0
2023-02-21,394,0,8,0,0,386,1,8,2,9,11,10,8,56.0,8.0,274.0,9.133333333333333,0.8759123128563162,48.0
2023-02-22,386,0,10,0,0,376,2,8,2,8,9,3,7,54.0,7.714285714285714,268.0,8.933333333333334,0.8635393489641454,48.0
2023-02-23,376,0,4,0,0,372,3,8,2,10,8,11,7,61.0,8.714285714285714,267.0,8.9,0.9791331163092807,42.0
2023-02-24,372,0,7,0,0,365,4,8,2,4,10,5,14,54.0,7.714285714285714,263.0,8.766666666666667,0.879956444980525,47.0
2023-02-25,365,0,6,0,0,359,5,8,2,7,4,7,13,56.0,8.0,258.0,8.6,0.930232449972971,44.0
2023-02-26,359,0,8,0,0,351,6,8,2,6,7,11,2,55.0,7.857142857142857,254.0,8.466666666666667,0.9280088892677915,44.0
2023-02-27,351,0,8,0,0,343,0,9,2,8,6,9,10,52.0,7.428571428571429,254.0,8.466666666666667,0.8773902225804575,46.0
2023-02-28,343,0,6,0,0,337,1,9,2,8,8,8,10,51.0,7.285714285714286,253.0,8.433333333333334,0.8639185875647073,46.0
2023-03-01,337,2,11,0,0,324,2,9,3,6,8,10,3,49.0,7.0,252.0,8.4,0.833333234126996,46.0
2023-03-02,324,1,12,0,0,311,3,9,3,11,6,4,11,50.0,7.142857142857143,253.0,8.433333333333334,0.8469790074163798,43.0
2023-03-03,311,0,11,0,0,300,4,9,3,12,11,7,5,58.0,8.285714285714286,257.0,8.566666666666666,0.9672038893202799,36.0
2023-03-04,300,0,5,0,0,295,5,9,3,11,12,6,7,62.0,8.857142857142858,256.0,8.533333333333333,1.037946306937096,33.0
2023-03-05,295,0,5,0,0,290,6,9,3,5,11,8,11,61.0,8.714285714285714,248.0,8.266666666666667,1.0541473379199648,33.0
2023-03-06,290,0,8,0,0,282,0,10,3,5,5,8,9,58.0,8.285714285714286,249.0,8.3,0.9982787093295876,34.0
2023-03-07,282,0,4,0,0,278,1,10,3,8,5,6,8,58.0,8.285714285714286,244.0,8.133333333333333,1.0187352377433259,33.0
2023-03-08,278,0,10,0,0,268,2,10,3,4,8,11,10,56.0,8.0,238.0,7.933333333333334,1.0084032342348863,33.0
2023-03-09,268,1,10,0,0,257,3,10,3,10,4,12,4,55.0,7.857142857142857,240.0,8.0,0.9821427343750154,32.0
2023-03-10,257,0,10,0,0,247,4,10,3,10,10,11,7,53.0,7.571428571428571,242.0,8.066666666666666,0.9386067313415505,32.0
2023-03-11,247,0,4,0,0,243,5,10,3,10,10,5,6,52.0,7.428571428571429,245.0,8.166666666666666,0.909620879871496,32.0
2023-03-12,243,0,5,0,0,238,6,10,3,4,10,5,8,51.0,7.285714285714286,242.0,8.066666666666666,0.9031876094041336,32.0
2023-03-13,238,0,8,0,0,230,0,11,3,5,4,8,8,51.0,7.285714285714286,233.0,7.766666666666667,0.9380746799535973,31.0
2023-03-14,230,0,13,0,0,217,1,11,3,8,5,4,6,51.0,7.285714285714286,228.0,7.6,0.9586464904036572,29.0
2023-03-15,217,0,19,0,0,198,2,11,3,13,8,10,11,60.0,8.571428571428571,239.0,7.966666666666667,1.0759114011109419,23.0
2023-03-16,198,0,11,0,0,187,3,11,3,19,13,10,12,69.0,9.857142857142858,248.0,8.266666666666667,1.1923961691225833,18.0
2023-03-17,187,0,7,0,0,180,4,11,3,11,19,10,11,70.0,10.0,249.0,8.3,1.204819131949502,17.0
2023-03-18,180,0,3,0,0,177,5,11,3,7,11,4,5,67.0,9.571428571428571,253.0,8.433333333333334,1.1349518699379488,18.0
2023-03-19,177,0,10,0,0,167,6,11,3,3,7,5,5,66.0,9.428571428571429,245.0,8.166666666666666,1.154518809067668,17.0
2023-03-20,167,0,7,0,0,160,0,12,3,10,3,8,8,71.0,10.142857142857142,250.0,8.333333333333334,1.2171427110857318,15.0
2023-03-21,160,0,6,0,0,154,1,12,3,7,10,13,4,70.0,10.0,250.0,8.333333333333334,1.1999998560000174,15.0
2023-03-22,154,0,7,0,0,147,2,12,3,6,7,19,10,63.0,9.0,245.0,8.166666666666666,1.102040681382774,16.0
2023-03-23,147,0,9,0,0,138,3,12,3,7,6,11,10,51.0,7.285714285714286,243.0,8.1,0.8994707884251232,18.0
2023-03-24,138,0,7,0,0,131,4,12,3,9,7,7,10,49.0,7.0,244.0,8.133333333333333,0.8606556318866028,18.0
2023-03-25,131,0,5,0,0,126,5,12,3,7,9,3,4,49.0,7.0,241.0,8.033333333333333,0.871369186136616,17.0
2023-03-26,126,1,7,0,0,118,6,12,3,5,7,10,5,51.0,7.285714285714286,242.0,8.066666666666666,0.9031876094041336,16.0
2023-03-27,118,0,6,0,0,112,0,13,3,7,5,7,8,48.0,6.857142857142857,242.0,8.066666666666666,0.850058926498008,16.0
2023-03-28,112,1,6,0,0,105,1,13,3,6,7,6,13,47.0,6.714285714285714,242.0,8.066666666666666,0.8323493655292995,15.0
2023-03-29,105,0,8,0,0,97,2,13,3,6,6,7,19,47.0,6.714285714285714,240.0,8.0,0.8392856093750132,14.0
2023-03-30,97,0,5,0,0,92,3,13,3,8,6,9,11,48.0,6.857142857142857,240.0,8.0,0.8571427500000134,13.0
2023-03-31,92,0,14,0,0,78,4,13,3,5,8,7,7,44.0,6.285714285714286,239.0,7.966666666666667,0.789001694148024,12.0
2023-04-01,78,0,7,0,0,71,5,13,4,14,5,5,3,51.0,7.285714285714286,242.0,8.066666666666666,0.9031876094041336,9.0
2023-04-02,71,0,8,0,0,63,6,13,4,7,14,7,10,53.0,7.571428571428571,237.0,7.9,0.9584085586101281,8.0
2023-04-03,63,0,10,0,175,53,0,14,4,8,7,6,7,54.0,7.714285714285714,234.0,7.8,0.9890108622147247,6.0
2023-04-04,53,0,8,0,175,45,1,14,4,10,8,6,6,58.0,8.285714285714286,239.0,7.966666666666667,1.0400476877405773,5.0
2023-04-05,45,0,4,0,175,41,2,14,4,8,10,8,7,60.0,8.571428571428571,242.0,8.066666666666666,1.06257365812251,4.0
2023-04-06,41,0,8,0,175,33,3,14,4,4,8,5,9,56.0,8.0,238.0,7.933333333333334,1.0084032342348863,4.0
2023-04-07,208,0,6,175,0,202,4,14,4,8,4,14,7,59.0,8.428571428571429,242.0,8.066666666666666,1.0448640971538017,23.0
2023-04-08,377,0,11,175,0,366,5,14,4,6,8,7,5,51.0,7.285714285714286,238.0,7.933333333333334,0.9183672311782001,50.0
2023-04-09,541,0,7,175,0,534,6,14,4,11,6,8,7,55.0,7.857142857142857,239.0,7.966666666666667,0.98625211768503,67.0
2023-04-10,709,1,5,175,0,703,0,15,4,7,11,10,6,54.0,7.714285714285714,236.0,7.866666666666666,0.9806294152952924,91.0
2023-04-11,703,1,2,0,0,700,1,15,4,5,7,8,6,49.0,7.0,237.0,7.9,0.8860758372055901,99.0
2023-04-12,700,1,6,0,0,693,2,15,4,2,5,4,8,43.0,6.142857142857143,234.0,7.8,0.7875456865783919,112.0
2023-04-13,693,0,10,0,0,683,3,15,4,6,2,8,5,45.0,6.428571428571429,232.0,7.733333333333333,0.8312806806841484,106.0
2023-04-14,683,0,6,0,0,677,4,15,4,10,6,6,14,47.0,6.714285714285714,229.0,7.633333333333334,0.8796006333648577,100.0
2023-04-15,677,1,4,0,0,672,5,15,4,6,10,11,7,47.0,6.714285714285714,216.0,7.2,0.9325395530203001,100.0
2023-04-16,672,1,3,0,0,668,6,15,4,4,6,7,8,40.0,5.714285714285714,209.0,6.966666666666667,0.8202322814430765,116.0
2023-04-17,668,0,8,0,0,660,0,16,4,3,4,5,10,36.0,5.142857142857143,205.0,6.833333333333333,0.7526131302796116,128.0
2023-04-18,660,1,9,0,0,650,1,16,4,8,3,2,8,39.0,5.571428571428571,210.0,7.0,0.7959182536443311,116.0
2023-04-19,650,1,10,0,0,639,2,16,4,9,8,6,4,46.0,6.571428571428571,209.0,6.966666666666667,0.9432671236595379,97.0
2023-04-20,639,0,7,0,0,632,3,16,4,10,9,10,8,50.0,7.142857142857143,212.0,7.066666666666666,1.0107815281239079,88.0
2023-04-21,632,0,4,0,0,628,4,16,4,7,10,6,6,47.0,6.714285714285714,213.0,7.1,0.945673911072085,93.0
2023-04-22,628,0,4,0,0,624,5,16,4,4,7,4,11,45.0,6.428571428571429,210.0,7.0,0.918367215743459,97.0
2023-04-23,624,0,9,0,0,615,6,16,4,4,4,3,7,45.0,6.428571428571429,205.0,6.833333333333333,0.9407664128495146,95.0
2023-04-24,615,0,7,0,0,608,0,17,4,9,4,8,5,51.0,7.285714285714286,207.0,6.9,1.055900468088959,83.0
2023-04-25,608,1,7,0,0,600,1,17,4,7,9,9,2,50.0,7.142857142857143,209.0,6.966666666666667,1.0252903518038456,83.0
2023-04-26,600,0,6,0,0,594,2,17,4,7,7,10,6,48.0,6.857142857142857,209.0,6.966666666666667,0.9842787377316917,86.0
2023-04-27,594,2,10,0,0,582,3,17,4,6,7,7,10,44.0,6.285714285714286,209.0,6.966666666666667,0.9022555095873841,92.0
2023-04-28,582,1,8,0,0,573,4,17,4,10,6,4,6,47.0,6.714285714285714,213.0,7.1,0.945673911072085,85.0
2023-04-29,573,0,6,0,0,567,5,17,4,8,10,4,4,51.0,7.285714285714286,213.0,7.1,1.026156797120773,77.0
2023-04-30,567,0,9,0,0,558,6,17,4,6,8,9,3,53.0,7.571428571428571,214.0,7.133333333333334,1.0614150714972195,73.0
2023-05-01,558,0,6,0,0,552,0,18,5,9,6,7,8,53.0,7.571428571428571,209.0,6.966666666666667,1.0868077729120762,72.0
2023-05-02,552,0,5,0,0,547,1,18,5,6,9,7,9,52.0,7.428571428571429,208.0,6.933333333333334,1.0714284168956267,73.0
2023-05-03,547,2,6,0,0,539,2,18,5,5,6,6,10,50.0,7.142857142857143,205.0,6.833333333333333,1.0452960142772385,75.0
2023-05-04,539,2,9,0,0,528,3,18,5,6,5,10,7,50.0,7.142857142857143,201.0,6.7,1.0660979219043614,73.0
2023-05-05,528,0,8,0,0,520,4,18,5,9,6,8,4,49.0,7.0,202.0,6.733333333333333,1.0396038059994348,74.0
