date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,399,1,1,0,0,397,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,397,0,10,0,0,387,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,0.9999990000010001,386.0
2023-01-03,387,0,11,0,0,376,1,1,1,10,1,0,0,11.0,5.5,11.0,5.5,0.9999998181818512,68.0
2023-01-04,376,1,9,0,0,366,2,1,1,11,10,0,0,22.0,7.333333333333333,22.0,7.333333333333333,0.9999998636363822,49.0
2023-01-05,366,0,9,0,0,357,3,1,1,9,11,0,0,31.0,7.75,31.0,7.75,0.9999998709677586,46.0
2023-01-06,357,0,8,0,0,349,4,1,1,9,9,0,0,40.0,8.0,40.0,8.0,0.9999998750000157,43.0
2023-01-07,349,0,5,0,0,344,5,1,1,8,9,0,0,48.0,8.0,48.0,8.0,0.9999998750000157,42.0
2023-01-08,344,0,1,0,0,343,6,1,1,5,8,1,0,53.0,7.571428571428571,53.0,7.571428571428571,0.9999998679245458,45.0
2023-01-09,343,0,11,0,0,332,0,2,1,1,5,10,0,53.0,7.571428571428571,54.0,6.75,1.1216929555163875,43.0
2023-01-10,332,1,7,0,0,324,1,2,1,11,1,11,0,54.0,7.714285714285714,65.0,7.222222222222222,1.0681317202367069,41.0
2023-01-11,324,0,11,0,0,313,2,2,1,7,11,9,0,50.0,7.142857142857143,72.0,7.2,0.992063354276915,43.0
2023-01-12,313,0,7,0,0,306,3,2,1,11,7,9,0,52.0,7.428571428571429,83.0,7.545454545454546,0.9845093359600363,41.0
2023-01-13,306,0,14,0,0,292,4,2,1,7,11,8,0,50.0,7.142857142857143,90.0,7.5,0.9523808253968423,40.0
2023-01-14,292,0,2,0,0,290,5,2,1,14,7,5,0,56.0,8.0,104.0,8.0,0.9999998750000157,36.0
2023-01-15,290,0,3,0,0,287,6,2,1,2,14,1,1,53.0,7.571428571428571,106.0,7.571428571428571,0.9999998679245458,37.0
2023-01-16,287,2,9,0,0,276,0,3,1,3,2,11,10,55.0,7.857142857142857,109.0,7.266666666666667,1.081258042552956,35.0
