date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,384,0,3,0,0,381,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,381,1,5,0,0,375,0,1,1,3,0,0,0,3.0,3.0,3.0,3.0,0.9999996666667778,124.0
2023-01-03,375,0,12,0,0,363,1,1,1,5,3,0,0,8.0,4.0,8.0,4.0,0.9999997500000625,90.0
2023-01-04,363,0,13,0,0,350,2,1,1,12,5,0,0,20.0,6.666666666666667,20.0,6.666666666666667,0.9999998500000224,52.0
2023-01-05,350,1,9,0,0,340,3,1,1,13,12,0,0,33.0,8.25,33.0,8.25,0.9999998787878935,41.0
2023-01-06,340,0,7,0,0,333,4,1,1,9,13,0,0,42.0,8.4,42.0,8.4,0.9999998809523952,39.0
2023-01-07,333,0,5,0,0,328,5,1,1,7,9,0,0,49.0,8.166666666666666,49.0,8.166666666666666,0.9999998775510355,40.0
2023-01-08,328,0,7,0,0,321,6,1,1,5,7,3,0,54.0,7.714285714285714,54.0,7.714285714285714,0.9999998703703872,41.0
2023-01-09,321,0,13,0,0,308,0,2,1,7,5,5,0,58.0,8.285714285714286,61.0,7.625,1.0866509113525737,37.0
2023-01-10,308,0,10,0,0,298,1,2,1,13,7,12,0,66.0,9.428571428571429,74.0,8.222222222222221,1.1467180072524434,31.0
2023-01-11,298,0,19,0,0,279,2,2,1,10,13,13,0,64.0,9.142857142857142,84.0,8.4,1.0884352445740355,30.0
2023-01-12,279,1,13,0,0,265,3,2,1,19,10,9,0,70.0,10.0,103.0,9.363636363636363,1.067961050994451,26.0
2023-01-13,265,0,11,0,0,254,4,2,1,13,19,7,0,74.0,10.571428571428571,116.0,9.666666666666666,1.0935959459826856,24.0
2023-01-14,254,0,3,0,0,251,5,2,1,11,13,5,0,78.0,11.142857142857142,127.0,9.76923076923077,1.1406073073169123,22.0
2023-01-15,251,0,4,0,0,247,6,2,1,3,11,7,3,76.0,10.857142857142858,130.0,9.285714285714286,1.169230643313623,22.0
2023-01-16,247,0,17,0,0,230,0,3,1,4,3,13,5,73.0,10.428571428571429,134.0,8.933333333333334,1.1673772680441226,22.0
2023-01-17,230,0,11,0,0,219,1,3,1,17,4,10,12,77.0,11.0,151.0,9.4375,1.1655627904039427,19.0
2023-01-18,219,0,10,0,0,209,2,3,1,11,17,19,13,78.0,11.142857142857142,162.0,9.529411764705882,1.1693120466065843,18.0
2023-01-19,209,0,6,0,0,203,3,3,1,10,11,13,9,69.0,9.857142857142858,172.0,9.555555555555555,1.0315613538399249,20.0
