date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,391,0,0,0,0,391,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,391,3,3,0,0,385,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-03,385,2,0,0,0,383,1,1,1,3,0,0,0,3.0,1.5,3.0,1.5,0.9999993333337779,255.0
2023-01-04,383,1,0,0,0,382,2,1,1,0,3,0,0,3.0,1.0,3.0,1.0,0.9999990000010001,381.0
2023-01-05,382,0,0,0,0,382,3,1,1,0,0,0,0,3.0,0.75,3.0,0.75,0.9999986666684444,509.0
2023-01-06,382,1,0,0,0,381,4,1,1,0,0,0,0,3.0,0.6,3.0,0.6,0.9999983333361111,634.0
2023-01-07,381,2,0,0,0,379,5,1,1,0,0,0,0,3.0,0.5,3.0,0.5,0.999998000004,757.0
2023-01-08,379,0,2,0,0,377,6,1,1,0,0,0,0,3.0,0.42857142857142855,3.0,0.42857142857142855,0.9999976666721112,879.0
2023-01-09,377,1,0,0,0,376,0,2,1,2,0,3,0,5.0,0.7142857142857143,5.0,0.625,1.14285531428864,526.0
2023-01-10,376,1,0,0,0,375,1,2,1,0,2,0,0,2.0,0.2857142857142857,5.0,0.5555555555555556,0.5142847885730948,1312.0
2023-01-11,375,0,0,0,0,375,2,2,1,0,0,0,0,2.0,0.2857142857142857,5.0,0.5,0.5714274285737142,1312.0
2023-01-12,375,0,0,0,0,375,3,2,1,0,0,0,0,2.0,0.2857142857142857,5.0,0.45454545454545453,0.628570045717328,1312.0
2023-01-13,375,0,0,0,0,375,4,2,1,0,0,0,0,2.0,0.2857142857142857,5.0,0.4166666666666667,0.6857126400039497,1312.0
2023-01-14,375,0,1,0,0,374,5,2,1,0,0,0,0,2.0,0.2857142857142857,5.0,0.38461538461538464,0.7428552114335931,1308.0
2023-01-15,374,0,0,0,0,374,6,2,1,1,0,2,0,3.0,0.42857142857142855,6.0,0.42857142857142855,0.9999976666721112,872.0
2023-01-16,374,1,0,0,0,373,0,3,1,0,1,0,3,1.0,0.14285714285714285,6.0,0.4,0.3571419642879464,2610.0
2023-01-17,373,0,1,0,0,372,1,3,1,0,0,0,0,1.0,0.14285714285714285,6.0,0.375,0.38095136508207406,2603.0
2023-01-18,372,0,2,0,0,370,2,3,1,1,0,0,0,2.0,0.2857142857142857,7.0,0.4117647058823529,0.6938758658933053,1294.0
2023-01-19,370,1,1,0,0,368,3,3,1,2,1,0,0,4.0,0.5714285714285714,9.0,0.5,1.1428548571474284,643.0
2023-01-20,368,0,0,0,0,368,4,3,1,1,2,0,0,5.0,0.7142857142857143,10.0,0.5263157894736842,1.3571402785763278,515.0
2023-01-21,368,1,0,0,0,367,5,3,1,0,1,1,0,5.0,0.7142857142857143,10.0,0.5,1.4285685714342857,513.0
2023-01-22,367,0,1,0,0,366,6,3,1,0,0,0,2,4.0,0.5714285714285714,10.0,0.47619047619047616,1.1999974800052922,640.0
2023-01-23,366,0,0,0,0,366,0,4,1,1,0,0,0,5.0,0.7142857142857143,11.0,0.5,1.4285685714342857,512.0
2023-01-24,366,1,0,0,0,365,1,4,1,0,1,1,0,5.0,0.7142857142857143,11.0,0.4782608695652174,1.4935033707267185,510.0
2023-01-25,365,0,0,0,0,365,2,4,1,0,0,2,0,4.0,0.5714285714285714,11.0,0.4583333333333333,1.2467505265702798,638.0
2023-01-26,365,1,2,0,0,362,3,4,1,0,0,1,0,2.0,0.2857142857142857,11.0,0.44,0.6493491735570731,1266.0
2023-01-27,362,1,4,0,0,357,4,4,1,2,0,0,0,3.0,0.42857142857142855,13.0,0.5,0.8571411428605713,832.0
2023-01-28,357,3,0,0,0,354,5,4,1,4,2,0,1,7.0,1.0,17.0,0.6296296296296297,1.5882327716303037,353.0
