date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,342,1,8,0,0,333,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,333,1,7,0,0,325,0,1,1,8,0,0,0,8.0,8.0,8.0,8.0,0.9999998750000157,40.0
2023-01-03,325,1,6,0,0,318,1,1,1,7,8,0,0,15.0,7.5,15.0,7.5,0.9999998666666844,42.0
2023-01-04,318,0,6,0,0,312,2,1,1,6,7,0,0,21.0,7.0,21.0,7.0,0.9999998571428775,44.0
2023-01-05,312,0,3,0,0,309,3,1,1,6,6,0,0,27.0,6.75,27.0,6.75,0.9999998518518738,45.0
2023-01-06,309,0,11,0,0,298,4,1,1,3,6,0,0,30.0,6.0,30.0,6.0,0.9999998333333611,49.0
2023-01-07,298,0,3,0,0,295,5,1,1,11,3,0,0,41.0,6.833333333333333,41.0,6.833333333333333,0.999999853658558,43.0
2023-01-08,295,0,6,0,0,289,6,1,1,3,11,8,0,44.0,6.285714285714286,44.0,6.285714285714286,0.9999998409091162,45.0
2023-01-09,289,1,4,0,0,284,0,2,1,6,3,7,0,42.0,6.0,50.0,6.25,0.9599998464000246,47.0
2023-01-10,284,1,6,0,0,277,1,2,1,4,6,6,0,39.0,5.571428571428571,54.0,6.0,0.9285712738095495,49.0
2023-01-11,277,0,11,0,0,266,2,2,1,6,4,6,0,39.0,5.571428571428571,60.0,6.0,0.9285712738095495,47.0
2023-01-12,266,1,6,0,0,259,3,2,1,11,6,3,0,44.0,6.285714285714286,71.0,6.454545454545454,0.9738429074730305,41.0
2023-01-13,259,0,14,0,0,245,4,2,1,6,11,11,0,47.0,6.714285714285714,77.0,6.416666666666667,1.0463820261668084,36.0
2023-01-14,245,0,6,0,0,239,5,2,1,14,6,3,0,50.0,7.142857142857143,91.0,7.0,1.0204080174927321,33.0
2023-01-15,239,0,4,0,0,235,6,2,1,6,14,6,8,53.0,7.571428571428571,97.0,6.928571428571429,1.0927833474333313,31.0
2023-01-16,235,0,5,0,0,230,0,3,1,4,6,4,7,51.0,7.285714285714286,101.0,6.733333333333333,1.0820366144075748,31.0
2023-01-17,230,0,6,0,0,224,1,3,1,5,4,6,6,52.0,7.428571428571429,106.0,6.625,1.1212936312872146,30.0
2023-01-18,224,0,8,0,0,216,2,3,1,6,5,11,6,52.0,7.428571428571429,112.0,6.588235294117647,1.1275508492620523,29.0
2023-01-19,216,0,5,0,0,211,3,3,1,8,6,6,3,49.0,7.0,120.0,6.666666666666667,1.0499998425000237,30.0
2023-01-20,211,0,5,0,0,206,4,3,1,5,8,14,11,48.0,6.857142857142857,125.0,6.578947368421052,1.0422855558583097,30.0
2023-01-21,206,0,2,0,0,204,5,3,1,5,5,6,3,39.0,5.571428571428571,130.0,6.5,0.8571427252747456,36.0
2023-01-22,204,0,3,0,0,201,6,3,1,2,5,4,6,35.0,5.0,132.0,6.285714285714286,0.7954544189049788,40.0
2023-01-23,201,0,5,0,0,196,0,4,1,3,2,5,4,34.0,4.857142857142857,135.0,6.136363636363637,0.7915342625436227,40.0
2023-01-24,196,0,5,0,0,191,1,4,1,5,3,6,6,34.0,4.857142857142857,140.0,6.086956521739131,0.7979590525801963,39.0
2023-01-25,191,0,9,0,0,182,2,4,1,5,5,8,11,33.0,4.714285714285714,145.0,6.041666666666667,0.7802954373501148,38.0
2023-01-26,182,0,10,0,0,172,3,4,1,9,5,5,6,34.0,4.857142857142857,154.0,6.16,0.7884970890658713,35.0
2023-01-27,172,0,6,0,0,166,4,4,1,10,9,5,14,39.0,5.571428571428571,164.0,6.3076923076923075,0.8832751212926201,29.0
2023-01-28,166,0,5,0,0,161,5,4,1,6,10,2,6,40.0,5.714285714285714,170.0,6.296296296296297,0.9075628810677441,28.0
2023-01-29,161,0,6,0,0,155,6,4,1,5,6,3,4,43.0,6.142857142857143,175.0,6.25,0.9828569856000252,25.0
2023-01-30,155,0,8,0,0,147,0,5,1,6,5,5,5,46.0,6.571428571428571,181.0,6.241379310344827,1.0528806521430367,22.0
2023-01-31,147,0,9,0,0,138,1,5,1,8,6,5,6,49.0,7.0,189.0,6.3,1.111110934744296,19.0
2023-02-01,138,0,11,0,0,127,2,5,2,9,8,9,8,53.0,7.571428571428571,190.0,6.333333333333333,1.195488533043164,16.0
2023-02-02,127,0,6,0,0,121,3,5,2,11,9,10,5,55.0,7.857142857142857,194.0,6.466666666666667,1.2150219034207659,15.0
2023-02-03,121,0,7,0,0,114,4,5,2,6,11,6,5,51.0,7.285714285714286,194.0,6.466666666666667,1.126656674081074,15.0
2023-02-04,114,0,6,0,0,108,5,5,2,7,6,5,2,52.0,7.428571428571429,195.0,6.5,1.142856967032994,14.0
2023-02-05,108,0,3,0,0,105,6,5,2,6,7,6,3,53.0,7.571428571428571,198.0,6.6,1.1471859733700907,13.0
2023-02-06,105,0,5,0,0,100,0,6,2,3,6,8,5,50.0,7.142857142857143,190.0,6.333333333333333,1.1278193707954378,13.0
2023-02-07,100,0,5,0,0,95,1,6,2,5,3,9,5,47.0,6.714285714285714,192.0,6.4,1.0491069789341774,14.0
2023-02-08,95,0,9,0,0,86,2,6,2,5,5,11,9,43.0,6.142857142857143,191.0,6.366666666666666,0.9648465201063806,13.0
2023-02-09,86,0,11,0,0,75,3,6,2,9,5,6,10,41.0,5.857142857142857,196.0,6.533333333333333,0.8965013205063576,12.0
2023-02-10,75,0,7,0,0,68,4,6,2,11,9,7,6,46.0,6.571428571428571,201.0,6.7,0.9808100881520123,10.0
2023-02-11,68,0,7,0,0,61,5,6,2,7,11,6,5,46.0,6.571428571428571,197.0,6.566666666666666,1.0007250107670396,9.0
2023-02-12,61,0,5,0,0,56,6,6,2,7,7,3,6,47.0,6.714285714285714,198.0,6.6,1.0173158631772503,8.0
2023-02-13,56,0,4,0,0,52,0,7,2,5,7,5,8,49.0,7.0,189.0,6.3,1.111110934744296,7.0
2023-02-14,52,0,3,0,0,49,1,7,2,4,5,5,9,48.0,6.857142857142857,187.0,6.233333333333333,1.1000762177112255,7.0
2023-02-15,49,0,130,0,247,0,2,7,2,3,4,9,11,46.0,6.571428571428571,186.0,6.2,1.0599076631485336,0.0
2023-02-16,0,0,10,0,247,0,3,7,2,130,3,11,6,167.0,23.857142857142858,311.0,10.366666666666667,2.3013318864126338,0.0
2023-02-17,0,0,8,0,247,0,4,7,2,10,130,7,7,166.0,23.714285714285715,315.0,10.5,2.258503186265003,0.0
2023-02-18,247,0,8,247,0,239,5,7,2,8,10,7,6,167.0,23.857142857142858,315.0,10.5,2.2721086271461175,10.0
2023-02-19,486,0,5,247,0,481,6,7,2,8,8,5,3,168.0,24.0,318.0,10.6,2.2641507297971013,20.0
2023-02-20,728,0,10,247,0,718,0,8,2,5,8,4,5,168.0,24.0,318.0,10.6,2.2641507297971013,29.0
2023-02-21,718,0,3,0,0,715,1,8,2,10,5,3,5,174.0,24.857142857142858,326.0,10.866666666666667,2.2874669235898097,28.0
2023-02-22,715,0,4,0,0,711,2,8,2,3,10,130,9,174.0,24.857142857142858,326.0,10.866666666666667,2.2874669235898097,28.0
2023-02-23,711,1,11,0,0,699,3,8,2,4,3,10,11,48.0,6.857142857142857,325.0,10.833333333333334,0.6329669745393122,101.0
2023-02-24,699,1,8,0,0,690,4,8,2,11,4,8,7,49.0,7.0,331.0,11.033333333333333,0.6344410301110849,98.0
2023-02-25,690,0,8,0,0,682,5,8,2,8,11,8,7,49.0,7.0,330.0,11.0,0.636363578512402,97.0
2023-02-26,682,0,10,0,0,672,6,8,2,8,8,5,5,49.0,7.0,328.0,10.933333333333334,0.6402438438801362,95.0
2023-02-27,672,1,10,0,0,661,0,9,2,10,8,10,4,54.0,7.714285714285714,332.0,11.066666666666666,0.6970739473384128,85.0
2023-02-28,661,1,5,0,0,655,1,9,2,10,10,3,3,54.0,7.714285714285714,337.0,11.233333333333333,0.6867316048267754,84.0
2023-03-01,655,0,12,0,0,643,2,9,3,5,10,4,130,56.0,8.0,336.0,11.2,0.7142856505102099,80.0
2023-03-02,643,0,11,0,0,632,3,9,3,12,5,11,10,64.0,9.142857142857142,340.0,11.333333333333334,0.8067226178942227,69.0
2023-03-03,632,0,6,0,0,626,4,9,3,11,12,8,8,64.0,9.142857142857142,342.0,11.4,0.8020049421800176,68.0
2023-03-04,626,1,5,0,0,620,5,9,3,6,11,8,8,62.0,8.857142857142858,337.0,11.233333333333333,0.7884696203566681,69.0
2023-03-05,620,0,5,0,0,615,6,9,3,5,6,10,5,59.0,8.428571428571429,336.0,11.2,0.752550953216114,72.0
2023-03-06,615,1,3,0,0,611,0,10,3,5,5,10,10,54.0,7.714285714285714,334.0,11.133333333333333,0.692899852220287,79.0
2023-03-07,611,1,5,0,0,605,1,10,3,3,5,5,3,47.0,6.714285714285714,331.0,11.033333333333333,0.6085454778616529,90.0
2023-03-08,605,0,11,0,0,594,2,10,3,5,3,12,4,47.0,6.714285714285714,333.0,11.1,0.6048905503959607,88.0
2023-03-09,594,0,6,0,0,588,3,10,3,11,5,11,11,46.0,6.571428571428571,339.0,11.3,0.5815422999899355,89.0
2023-03-10,588,1,9,0,0,578,4,10,3,6,11,6,8,41.0,5.857142857142857,340.0,11.333333333333334,0.5168066770884865,98.0
2023-03-11,578,0,8,0,0,570,5,10,3,9,6,5,8,44.0,6.285714285714286,340.0,11.333333333333334,0.5546217998022782,90.0
2023-03-12,570,0,13,0,0,557,6,10,3,8,9,5,10,47.0,6.714285714285714,337.0,11.233333333333333,0.5977108412381194,82.0
2023-03-13,557,1,11,0,0,545,0,11,3,13,8,3,10,55.0,7.857142857142857,343.0,11.433333333333334,0.6872136008684481,69.0
2023-03-14,545,1,7,0,0,537,1,11,3,11,13,5,5,63.0,9.0,347.0,11.566666666666666,0.7780979154382206,59.0
2023-03-15,537,0,15,0,0,522,2,11,3,7,11,11,12,65.0,9.285714285714286,349.0,11.633333333333333,0.7981988671216693,56.0
2023-03-16,522,0,5,0,0,517,3,11,3,15,7,6,11,69.0,9.857142857142858,360.0,12.0,0.8214285029761963,52.0
2023-03-17,517,1,7,0,0,509,4,11,3,5,15,9,6,68.0,9.714285714285714,362.0,12.066666666666666,0.8050512355719182,52.0
2023-03-18,509,0,5,0,0,504,5,11,3,7,5,8,5,66.0,9.428571428571429,239.0,7.966666666666667,1.1835025412220361,53.0
2023-03-19,504,0,8,0,0,496,6,11,3,5,7,13,5,63.0,9.0,234.0,7.8,1.1538460059171787,55.0
2023-03-20,496,1,8,0,0,487,0,12,3,8,5,11,3,58.0,8.285714285714286,234.0,7.8,1.062270926082482,58.0
2023-03-21,487,0,10,0,0,477,1,12,3,8,8,7,5,55.0,7.857142857142857,234.0,7.8,1.0073258781816639,60.0
2023-03-22,477,0,10,0,0,467,2,12,3,10,8,15,11,58.0,8.285714285714286,239.0,7.966666666666667,1.0400476877405773,56.0
2023-03-23,467,2,7,0,0,458,3,12,3,10,10,5,6,53.0,7.571428571428571,239.0,7.966666666666667,0.9503884043146653,60.0
2023-03-24,458,0,8,0,0,450,4,12,3,7,10,7,9,55.0,7.857142857142857,243.0,8.1,0.9700175169290545,57.0
2023-03-25,450,0,8,0,0,442,5,12,3,8,7,5,8,56.0,8.0,247.0,8.233333333333333,0.9716598010129798,55.0
2023-03-26,442,0,10,0,0,432,6,12,3,8,8,8,13,59.0,8.428571428571429,244.0,8.133333333333333,1.0362996383940728,51.0
2023-03-27,432,1,8,0,0,423,0,13,3,10,8,8,11,61.0,8.714285714285714,246.0,8.2,1.062717640435131,48.0
2023-03-28,423,1,6,0,0,416,1,13,3,8,10,10,7,61.0,8.714285714285714,246.0,8.2,1.062717640435131,47.0
2023-03-29,416,0,11,0,0,405,2,13,3,6,8,10,15,57.0,8.142857142857142,242.0,8.066666666666666,1.0094449752163845,49.0
2023-03-30,405,0,3,0,0,402,3,13,3,11,6,7,5,58.0,8.285714285714286,243.0,8.1,1.022927563307003,48.0
2023-03-31,402,0,6,0,0,396,4,13,3,3,11,8,7,54.0,7.714285714285714,241.0,8.033333333333333,0.9602844092117808,51.0
2023-04-01,396,0,7,0,0,389,5,13,4,6,3,8,5,52.0,7.428571428571429,235.0,7.833333333333333,0.9483281464140361,52.0
2023-04-02,389,1,4,0,0,384,6,13,4,7,6,10,8,51.0,7.285714285714286,231.0,7.7,0.9461965375997075,52.0
2023-04-03,384,0,11,0,0,373,0,14,4,4,7,8,8,45.0,6.428571428571429,229.0,7.633333333333334,0.8421708191791191,58.0
2023-04-04,373,1,7,0,0,365,1,14,4,11,4,6,10,48.0,6.857142857142857,235.0,7.833333333333333,0.8753798274591101,53.0
2023-04-05,365,0,14,0,0,351,2,14,4,7,11,11,10,49.0,7.0,237.0,7.9,0.8860758372055901,50.0
2023-04-06,351,1,14,0,0,336,3,14,4,14,7,3,7,52.0,7.428571428571429,248.0,8.266666666666667,0.8986174028170193,45.0
2023-04-07,336,0,4,0,0,332,4,14,4,14,14,6,8,63.0,9.0,257.0,8.566666666666666,1.0505835349513384,36.0
2023-04-08,332,0,5,0,0,327,5,14,4,4,14,7,8,61.0,8.714285714285714,250.0,8.333333333333334,1.0457141602285864,37.0
2023-04-09,327,0,9,0,0,318,6,14,4,5,4,4,10,59.0,8.428571428571429,249.0,8.3,1.0154904112145804,37.0
2023-04-10,318,0,10,0,0,308,0,15,4,9,5,11,8,64.0,9.142857142857142,249.0,8.3,1.1015489206395448,33.0
2023-04-11,308,0,5,0,0,303,1,15,4,10,9,7,6,63.0,9.0,251.0,8.366666666666667,1.0756970825860062,33.0
2023-04-12,303,0,4,0,0,299,2,15,4,5,10,14,11,61.0,8.714285714285714,243.0,8.1,1.0758376096849513,34.0
2023-04-13,299,1,8,0,0,290,3,15,4,4,5,14,3,51.0,7.285714285714286,236.0,7.866666666666666,0.9261500033344426,39.0
2023-04-14,290,0,8,0,0,282,4,15,4,8,4,4,6,45.0,6.428571428571429,237.0,7.9,0.8137431158010522,43.0
2023-04-15,282,0,4,0,0,278,5,15,4,8,8,5,7,49.0,7.0,230.0,7.666666666666667,0.9130433591682574,39.0
2023-04-16,278,0,11,0,0,267,6,15,4,4,8,9,4,48.0,6.857142857142857,229.0,7.633333333333334,0.898315540457727,38.0
2023-04-17,267,0,5,0,0,262,0,16,4,11,4,10,11,50.0,7.142857142857143,233.0,7.766666666666667,0.9196810587780366,36.0
2023-04-18,262,0,3,0,0,259,1,16,4,5,11,5,7,45.0,6.428571428571429,233.0,7.766666666666667,0.827712952900233,40.0
2023-04-19,259,0,14,0,0,245,2,16,4,3,5,4,14,43.0,6.142857142857143,228.0,7.6,0.8082705703403386,39.0
2023-04-20,245,0,7,0,0,238,3,16,4,14,3,8,14,53.0,7.571428571428571,234.0,7.8,0.9706958462477853,31.0
2023-04-21,238,0,4,0,0,234,4,16,4,7,14,8,4,52.0,7.428571428571429,231.0,7.7,0.9647494108859763,31.0
2023-04-22,234,1,14,0,0,219,5,16,4,4,7,4,5,48.0,6.857142857142857,225.0,7.5,0.9142855923809685,31.0
2023-04-23,219,0,11,0,0,208,6,16,4,14,4,11,9,58.0,8.285714285714286,232.0,7.733333333333333,1.0714284328817913,25.0
2023-04-24,208,0,11,0,0,197,0,17,4,11,14,5,10,58.0,8.285714285714286,235.0,7.833333333333333,1.057750624846425,23.0
2023-04-25,197,0,3,0,0,194,1,17,4,11,11,3,5,64.0,9.142857142857142,238.0,7.933333333333334,1.1524608391255844,21.0
2023-04-26,194,0,6,0,0,188,2,17,4,3,11,14,4,64.0,9.142857142857142,231.0,7.7,1.1873838903212015,20.0
2023-04-27,188,0,4,0,0,184,3,17,4,6,3,7,8,56.0,8.0,229.0,7.633333333333334,1.0480347972006816,22.0
2023-04-28,184,0,8,0,0,176,4,17,4,4,6,4,8,53.0,7.571428571428571,227.0,7.566666666666666,1.0006291943787722,23.0
2023-04-29,176,0,10,0,0,166,5,17,4,8,4,14,4,57.0,8.142857142857142,224.0,7.466666666666667,1.0905610784325086,20.0
2023-04-30,166,0,3,0,0,163,6,17,4,10,8,11,11,53.0,7.571428571428571,231.0,7.7,0.9833022841722451,21.0
2023-05-01,163,0,7,0,0,156,0,18,5,3,10,11,5,45.0,6.428571428571429,228.0,7.6,0.8458645503561683,24.0
2023-05-02,156,0,9,0,0,147,1,18,5,7,3,3,3,41.0,5.857142857142857,228.0,7.6,0.7706765903245087,25.0
2023-05-03,147,0,7,0,0,140,2,18,5,9,7,6,14,47.0,6.714285714285714,233.0,7.766666666666667,0.8645001952513544,20.0
2023-05-04,140,0,9,0,0,131,3,18,5,7,9,4,7,48.0,6.857142857142857,229.0,7.633333333333334,0.898315540457727,19.0
2023-05-05,131,0,12,0,0,119,4,18,5,9,7,8,4,53.0,7.571428571428571,231.0,7.7,0.9833022841722451,15.0
2023-05-06,119,0,10,0,0,109,5,18,5,12,9,10,14,57.0,8.142857142857142,229.0,7.633333333333334,1.0667497042935508,13.0
2023-05-07,109,1,10,0,0,98,6,18,5,10,12,3,11,57.0,8.142857142857142,225.0,7.5,1.0857141409524003,12.0
2023-05-08,98,1,9,0,0,88,0,19,5,10,10,7,11,64.0,9.142857142857142,231.0,7.7,1.1873838903212015,9.0
2023-05-09,88,1,11,0,0,76,1,19,5,9,10,9,3,66.0,9.428571428571429,235.0,7.833333333333333,1.2036472627562766,8.0
2023-05-10,76,0,5,0,0,71,2,19,5,11,9,7,6,68.0,9.714285714285714,237.0,7.9,1.2296562638771456,7.0
2023-05-11,71,0,7,0,0,64,3,19,5,5,11,9,4,66.0,9.428571428571429,232.0,7.733333333333333,1.2192116650034177,6.0
2023-05-12,64,0,8,0,172,56,4,19,5,7,5,12,8,64.0,9.142857142857142,234.0,7.8,1.172161021884118,6.0
2023-05-13,56,0,7,0,176,49,5,19,5,8,7,10,10,60.0,8.571428571428571,238.0,7.933333333333334,1.0804320366802354,5.0
2023-05-14,49,0,13,0,201,36,6,19,5,7,8,10,3,57.0,8.142857142857142,237.0,7.9,1.030741280014666,4.0
2023-05-15,208,0,5,172,0,203,0,20,5,13,7,9,7,60.0,8.571428571428571,242.0,8.066666666666666,1.06257365812251,23.0
2023-05-16,379,1,4,176,0,374,1,20,5,5,13,11,9,56.0,8.0,243.0,8.1,0.9876541990550373,46.0
2023-05-17,575,0,5,201,0,570,2,20,5,4,5,5,7,49.0,7.0,236.0,7.866666666666666,0.889830395360543,81.0
2023-05-18,570,0,8,0,0,562,3,20,5,5,4,7,9,49.0,7.0,236.0,7.866666666666666,0.889830395360543,80.0
2023-05-19,562,0,4,0,0,558,4,20,5,8,5,8,12,50.0,7.142857142857143,241.0,8.033333333333333,0.889152230751649,78.0
2023-05-20,558,0,9,0,0,549,5,20,5,4,8,7,10,46.0,6.571428571428571,231.0,7.7,0.8534321711683636,83.0
