date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,175,0,15,0,0,160,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,160,0,16,0,0,144,0,1,1,15,0,0,0,15.0,15.0,15.0,15.0,0.9999999333333378,9.0
2023-01-03,144,0,18,0,320,126,1,1,1,16,15,0,0,31.0,15.5,31.0,15.5,0.9999999354838752,8.0
2023-01-04,126,0,10,0,305,116,2,1,1,18,16,0,0,49.0,16.333333333333332,49.0,16.333333333333332,0.9999999387755139,7.0
2023-01-05,116,0,15,0,317,101,3,1,1,10,18,0,0,59.0,14.75,59.0,14.75,0.9999999322033944,6.0
2023-01-06,101,0,23,0,370,78,4,1,1,15,10,0,0,74.0,14.8,74.0,14.8,0.999999932432437,5.0
2023-01-07,398,0,9,320,0,389,5,1,1,23,15,0,0,97.0,16.166666666666668,97.0,16.166666666666668,0.9999999381443336,24.0
2023-01-08,694,0,18,305,0,676,6,1,1,9,23,15,0,106.0,15.142857142857142,106.0,15.142857142857142,0.9999999339622686,44.0
2023-01-09,993,0,16,317,0,977,0,2,1,18,9,16,0,109.0,15.571428571428571,124.0,15.5,1.0046082301174415,62.0
2023-01-10,1347,0,19,370,0,1328,1,2,1,16,18,18,0,109.0,15.571428571428571,140.0,15.555555555555555,1.0010203438119576,85.0
2023-01-11,1328,1,23,0,0,1304,2,2,1,19,16,10,0,110.0,15.714285714285714,159.0,15.9,0.9883197940859069,82.0
2023-01-12,1304,2,16,0,0,1286,3,2,1,23,19,15,0,123.0,17.571428571428573,182.0,16.545454545454547,1.0620093549648977,73.0
2023-01-13,1286,2,12,0,0,1272,4,2,1,16,23,23,0,124.0,17.714285714285715,198.0,16.5,1.0735930085268306,71.0
2023-01-14,1272,0,21,0,0,1251,5,2,1,12,16,9,0,113.0,16.142857142857142,210.0,16.153846153846153,0.9993196660285104,77.0
2023-01-15,1251,0,18,0,0,1233,6,2,1,21,12,18,15,125.0,17.857142857142858,231.0,16.5,1.0822510166601116,69.0
2023-01-16,1233,1,18,0,0,1214,0,3,1,18,21,16,16,125.0,17.857142857142858,249.0,16.6,1.075731432615146,67.0
2023-01-17,1214,2,22,0,0,1190,1,3,1,18,18,19,18,127.0,18.142857142857142,267.0,16.6875,1.0872123479038078,65.0
2023-01-18,1190,0,21,0,0,1169,2,3,1,22,18,23,10,130.0,18.571428571428573,289.0,17.0,1.0924369105289213,62.0
2023-01-19,1169,0,11,0,0,1158,3,3,1,21,22,16,15,128.0,18.285714285714285,310.0,17.22222222222222,1.0617510904236693,63.0
2023-01-20,1158,1,16,0,0,1141,4,3,1,11,21,12,23,123.0,17.571428571428573,321.0,16.894736842105264,1.040053342978596,64.0
2023-01-21,1141,0,10,0,0,1131,5,3,1,16,11,21,9,127.0,18.142857142857142,337.0,16.85,1.0767273629750609,62.0
2023-01-22,1131,1,11,0,0,1119,6,3,1,10,16,18,18,116.0,16.571428571428573,347.0,16.523809523809526,1.0028817836872694,67.0
2023-01-23,1119,2,13,0,0,1104,0,4,1,11,10,18,16,109.0,15.571428571428571,358.0,16.272727272727273,0.956903372959649,70.0
2023-01-24,1104,0,19,0,0,1085,1,4,1,13,11,22,19,104.0,14.857142857142858,371.0,16.130434782608695,0.9210627076276103,73.0
2023-01-25,1085,1,13,0,0,1071,2,4,1,19,13,21,23,101.0,14.428571428571429,390.0,16.25,0.8879120332713474,74.0
2023-01-26,1071,1,13,0,0,1057,3,4,1,13,19,11,16,93.0,13.285714285714286,403.0,16.12,0.8241757730482948,79.0
2023-01-27,1057,0,19,0,0,1038,4,4,1,13,13,16,12,95.0,13.571428571428571,416.0,16.0,0.8482142327008961,76.0
