date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,183,0,5,0,0,178,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,178,0,2,0,0,176,0,1,1,5,0,0,0,5.0,5.0,5.0,5.0,0.99999980000004,35.0
2023-01-03,176,0,3,0,0,173,1,1,1,2,5,0,0,7.0,3.5,7.0,3.5,0.9999997142857959,49.0
2023-01-04,173,0,2,0,0,171,2,1,1,3,2,0,0,10.0,3.3333333333333335,10.0,3.3333333333333335,0.99999970000009,51.0
2023-01-05,171,0,4,0,0,167,3,1,1,2,3,0,0,12.0,3.0,12.0,3.0,0.9999996666667778,55.0
2023-01-06,167,0,8,0,0,159,4,1,1,4,2,0,0,16.0,3.2,16.0,3.2,0.9999996875000976,49.0
2023-01-07,159,0,4,0,0,155,5,1,1,8,4,0,0,24.0,4.0,24.0,4.0,0.9999997500000625,38.0
2023-01-08,155,0,3,0,0,152,6,1,1,4,8,5,0,28.0,4.0,28.0,4.0,0.9999997500000625,37.0
2023-01-09,152,0,6,0,0,146,0,2,1,3,4,2,0,26.0,3.7142857142857144,31.0,3.875,0.9585250982608041,39.0
2023-01-10,146,0,10,0,0,136,1,2,1,6,3,3,0,30.0,4.285714285714286,37.0,4.111111111111111,1.0424707888970668,31.0
2023-01-11,136,0,4,0,0,132,2,2,1,10,6,2,0,37.0,5.285714285714286,47.0,4.7,1.1246198215094603,24.0
2023-01-12,132,0,5,0,0,127,3,2,1,4,10,4,0,39.0,5.571428571428571,51.0,4.636363636363637,1.201680413082936,22.0
2023-01-13,127,0,6,0,0,121,4,2,1,5,4,8,0,40.0,5.714285714285714,56.0,4.666666666666667,1.224489533527753,21.0
2023-01-14,121,0,5,0,0,116,5,2,1,6,5,4,0,38.0,5.428571428571429,62.0,4.769230769230769,1.1382486092612363,21.0
2023-01-15,116,0,5,0,0,111,6,2,1,5,6,3,5,39.0,5.571428571428571,67.0,4.785714285714286,1.1641788612163573,19.0
2023-01-16,111,0,7,0,0,104,0,3,1,5,5,6,2,41.0,5.857142857142857,72.0,4.8,1.2202378410218784,17.0
2023-01-17,104,0,7,0,0,97,1,3,1,7,5,10,3,42.0,6.0,79.0,4.9375,1.2151896273033667,16.0
2023-01-18,97,0,6,0,0,91,2,3,1,7,7,4,2,39.0,5.571428571428571,86.0,5.0588235294117645,1.1013286859499773,16.0
2023-01-19,91,0,4,0,0,87,3,3,1,6,7,5,4,41.0,5.857142857142857,92.0,5.111111111111111,1.1459625087091987,14.0
2023-01-20,87,0,0,0,0,87,4,3,1,4,6,6,8,40.0,5.714285714285714,96.0,5.052631578947368,1.1309521571180998,15.0
2023-01-21,87,0,7,0,0,80,5,3,1,0,4,5,4,34.0,4.857142857142857,96.0,4.8,1.0119045510913136,16.0
2023-01-22,80,0,6,0,0,74,6,3,1,7,0,5,3,36.0,5.142857142857143,103.0,4.904761904761905,1.0485434755396796,14.0
2023-01-23,74,1,8,0,0,65,0,4,1,6,7,7,6,37.0,5.285714285714286,109.0,4.954545454545454,1.066841200139522,12.0
2023-01-24,65,0,8,0,140,57,1,4,1,8,6,7,10,38.0,5.428571428571429,117.0,5.086956521739131,1.0671548573724883,10.0
2023-01-25,57,1,8,0,161,48,2,4,1,8,8,6,4,39.0,5.571428571428571,125.0,5.208333333333333,1.0697140803291822,8.0
2023-01-26,48,0,5,0,156,43,3,4,1,8,8,4,5,41.0,5.857142857142857,133.0,5.32,1.1009664955218723,7.0
2023-01-27,43,0,5,0,154,38,4,4,1,5,8,0,6,42.0,6.0,138.0,5.3076923076923075,1.1304345696282696,6.0
2023-01-28,38,0,5,0,153,33,5,4,1,5,5,7,5,47.0,6.714285714285714,143.0,5.296296296296297,1.2677320283702762,4.0
2023-01-29,173,0,1,140,0,172,6,4,1,5,5,6,5,45.0,6.428571428571429,148.0,5.285714285714286,1.2162159861213,26.0
2023-01-30,333,0,4,161,0,329,0,5,1,1,5,8,7,40.0,5.714285714285714,149.0,5.137931034482759,1.1121761977260132,57.0
2023-01-31,485,0,5,156,0,480,1,5,1,4,1,8,7,36.0,5.142857142857143,153.0,5.1,1.0084031636184274,93.0
2023-02-01,634,1,7,154,0,626,2,5,2,5,4,8,6,33.0,4.714285714285714,153.0,5.1,0.9243695666502251,132.0
2023-02-02,779,0,10,153,0,769,3,5,2,7,5,5,4,32.0,4.571428571428571,158.0,5.266666666666667,0.867992601918222,168.0
2023-02-03,769,1,7,0,0,761,4,5,2,10,7,5,0,37.0,5.285714285714286,165.0,5.5,0.9610387863046362,143.0
2023-02-04,761,0,8,0,0,753,5,5,2,7,10,5,7,39.0,5.571428571428571,170.0,5.666666666666667,0.9831931038062589,135.0
2023-02-05,753,0,3,0,0,750,6,5,2,8,7,1,6,42.0,6.0,174.0,5.8,1.0344825802616242,124.0
2023-02-06,750,0,3,0,0,747,0,6,2,3,8,4,8,44.0,6.285714285714286,169.0,5.633333333333334,1.115807071581162,118.0
2023-02-07,747,1,6,0,0,740,1,6,2,3,3,5,8,43.0,6.142857142857143,168.0,5.6,1.0969385796283149,120.0
2023-02-08,740,1,7,0,0,732,2,6,2,6,3,7,8,44.0,6.285714285714286,171.0,5.7,1.1027566987644888,116.0
2023-02-09,732,0,9,0,0,723,3,6,2,7,6,10,5,44.0,6.285714285714286,172.0,5.733333333333333,1.0963453237271445,115.0
2023-02-10,723,0,5,0,0,718,4,6,2,9,7,7,5,43.0,6.142857142857143,171.0,5.7,1.0776940465198415,116.0
2023-02-11,718,1,6,0,0,711,5,6,2,5,9,8,5,41.0,5.857142857142857,172.0,5.733333333333333,1.0215945062002936,121.0
2023-02-12,711,0,5,0,0,706,6,6,2,6,5,3,1,39.0,5.571428571428571,173.0,5.766666666666667,0.9661435153673507,126.0
2023-02-13,706,1,10,0,0,695,0,7,2,5,6,3,4,41.0,5.857142857142857,172.0,5.733333333333333,1.0215945062002936,118.0
2023-02-14,695,2,4,0,0,689,1,7,2,10,5,6,5,48.0,6.857142857142857,177.0,5.9,1.162227405917873,100.0
2023-02-15,689,0,9,0,0,680,2,7,2,4,10,7,7,46.0,6.571428571428571,176.0,5.866666666666666,1.1201296791986748,103.0
2023-02-16,680,0,7,0,0,673,3,7,2,9,4,9,10,48.0,6.857142857142857,178.0,5.933333333333334,1.1556980395693512,98.0
2023-02-17,673,0,10,0,0,663,4,7,2,7,9,5,7,46.0,6.571428571428571,178.0,5.933333333333334,1.107543954587295,100.0
2023-02-18,663,0,6,0,0,657,5,7,2,10,7,6,8,51.0,7.285714285714286,182.0,6.066666666666666,1.2009417172702035,90.0
2023-02-19,657,2,2,0,0,653,6,7,2,6,10,5,3,51.0,7.285714285714286,184.0,6.133333333333334,1.1878880050803717,89.0
