date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,293,0,45,0,441,248,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,248,0,45,0,441,203,0,1,1,45,0,0,0,45.0,45.0,45.0,45.0,0.9999999777777784,4.0
2023-01-03,644,0,57,441,0,587,1,1,1,45,45,0,0,90.0,45.0,90.0,45.0,0.9999999777777784,13.0
2023-01-04,1028,0,38,441,0,990,2,1,1,57,45,0,0,147.0,49.0,147.0,49.0,0.9999999795918372,20.0
2023-01-05,990,0,42,0,0,948,3,1,1,38,57,0,0,185.0,46.25,185.0,46.25,0.999999978378379,20.0
2023-01-06,948,0,51,0,0,897,4,1,1,42,38,0,0,227.0,45.4,227.0,45.4,0.9999999779735689,19.0
2023-01-07,897,0,42,0,0,855,5,1,1,51,42,0,0,278.0,46.333333333333336,278.0,46.333333333333336,0.9999999784172667,18.0
2023-01-08,855,0,53,0,0,802,6,1,1,42,51,45,0,320.0,45.714285714285715,320.0,45.714285714285715,0.9999999781250005,17.0
2023-01-09,802,0,41,0,0,761,0,2,1,53,42,45,0,328.0,46.857142857142854,373.0,46.625,1.004978913719334,16.0
2023-01-10,761,0,54,0,0,707,1,2,1,41,53,57,0,324.0,46.285714285714285,414.0,46.0,1.0062111582500681,15.0
2023-01-11,707,0,49,0,0,658,2,2,1,54,41,38,0,321.0,45.857142857142854,468.0,46.8,0.9798534589164402,14.0
2023-01-12,658,0,68,0,0,590,3,2,1,49,54,42,0,332.0,47.42857142857143,517.0,47.0,1.009118519562828,12.0
2023-01-13,590,0,51,0,0,539,4,2,1,68,49,51,0,358.0,51.142857142857146,585.0,48.75,1.0490842275645726,10.0
2023-01-14,539,0,45,0,0,494,5,2,1,51,68,42,0,358.0,51.142857142857146,636.0,48.92307692307692,1.0453728447598993,9.0
2023-01-15,494,0,46,0,0,448,6,2,1,45,51,53,45,361.0,51.57142857142857,681.0,48.642857142857146,1.0602055582336596,8.0
