date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,357,0,36,0,0,321,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,321,0,53,0,320,268,0,1,1,36,0,0,0,36.0,36.0,36.0,36.0,0.999999972222223,7.0
2023-01-03,268,0,47,0,320,221,1,1,1,53,36,0,0,89.0,44.5,89.0,44.5,0.9999999775280904,4.0
2023-01-04,221,0,49,0,320,172,2,1,1,47,53,0,0,136.0,45.333333333333336,136.0,45.333333333333336,0.999999977941177,3.0
2023-01-05,492,0,34,320,0,458,3,1,1,49,47,0,0,185.0,46.25,185.0,46.25,0.999999978378379,9.0
2023-01-06,778,0,34,320,0,744,4,1,1,34,49,0,0,219.0,43.8,219.0,43.8,0.9999999771689504,16.0
2023-01-07,1064,0,46,320,0,1018,5,1,1,34,34,0,0,253.0,42.166666666666664,253.0,42.166666666666664,0.9999999762845856,24.0
2023-01-08,1018,0,41,0,0,977,6,1,1,46,34,36,0,299.0,42.714285714285715,299.0,42.714285714285715,0.9999999765886294,22.0
2023-01-09,977,0,49,0,0,928,0,2,1,41,46,53,0,304.0,43.42857142857143,340.0,42.5,1.0218487154522993,21.0
2023-01-10,928,1,42,0,0,885,1,2,1,49,41,47,0,300.0,42.857142857142854,389.0,43.22222222222222,0.9915534107719923,20.0
2023-01-11,885,0,44,0,0,841,2,2,1,42,49,49,0,295.0,42.142857142857146,431.0,43.1,0.9777924864284144,19.0
2023-01-12,841,0,50,0,0,791,3,2,1,44,42,34,0,290.0,41.42857142857143,475.0,43.18181818181818,0.9593984740229528,19.0
2023-01-13,791,1,51,0,0,739,4,2,1,50,44,34,0,306.0,43.714285714285715,525.0,43.75,0.9991836506309044,16.0
2023-01-14,739,0,41,0,0,698,5,2,1,51,50,46,0,323.0,46.142857142857146,576.0,44.30769230769231,1.041418627289411,15.0
2023-01-15,698,0,45,0,0,653,6,2,1,41,51,41,36,318.0,45.42857142857143,617.0,44.07142857142857,1.0307941419268754,14.0
2023-01-16,653,0,42,0,0,611,0,3,1,45,41,49,53,322.0,46.0,662.0,44.13333333333333,1.042296048890573,13.0
2023-01-17,611,0,51,0,0,560,1,3,1,42,45,42,47,315.0,45.0,704.0,44.0,1.0227272494834716,12.0
2023-01-18,560,0,59,0,0,501,2,3,1,51,42,44,49,324.0,46.285714285714285,755.0,44.411764705882355,1.0421948677348742,10.0
2023-01-19,501,0,37,0,0,464,3,3,1,59,51,50,34,339.0,48.42857142857143,814.0,45.22222222222222,1.0709020472211903,9.0
2023-01-20,464,0,35,0,0,429,4,3,1,37,59,51,34,326.0,46.57142857142857,851.0,44.78947368421053,1.039785103526705,9.0
2023-01-21,429,0,55,0,0,374,5,3,1,35,37,41,46,310.0,44.285714285714285,886.0,44.3,0.9996775008134715,8.0
2023-01-22,374,0,43,0,0,331,6,3,1,55,35,45,41,324.0,46.285714285714285,941.0,44.80952380952381,1.0329436538875487,7.0
2023-01-23,331,0,37,0,320,294,0,4,1,43,55,42,49,322.0,46.0,984.0,44.72727272727273,1.028455261558927,6.0
2023-01-24,294,0,48,0,320,246,1,4,1,37,43,51,42,317.0,45.285714285714285,1021.0,44.391304347826086,1.0201482909970794,5.0
2023-01-25,246,0,53,0,320,193,2,4,1,48,37,59,44,314.0,44.857142857142854,1069.0,44.541666666666664,1.0070826982239887,4.0
2023-01-26,513,0,38,320,0,475,3,4,1,53,48,37,50,308.0,44.0,1122.0,44.88,0.9803921350180006,10.0
2023-01-27,795,0,50,320,0,745,4,4,1,38,53,35,51,309.0,44.142857142857146,1160.0,44.61538461538461,0.989408844818669,16.0
2023-01-28,1065,0,45,320,0,1020,5,4,1,50,38,55,41,324.0,46.285714285714285,1210.0,44.81481481481482,1.03282170068438,22.0
2023-01-29,1020,0,29,0,0,991,6,4,1,45,50,43,45,314.0,44.857142857142854,1255.0,44.82142857142857,1.00079679042047,22.0
2023-01-30,991,0,38,0,0,953,0,5,1,29,45,37,42,300.0,42.857142857142854,1284.0,44.275862068965516,0.9679572545065285,22.0
2023-01-31,953,1,58,0,0,894,1,5,1,38,29,48,51,301.0,43.0,1322.0,44.06666666666667,0.9757942289910538,20.0
2023-02-01,894,0,49,0,0,845,2,5,2,58,38,53,59,311.0,44.42857142857143,1344.0,44.8,0.9917091615371043,19.0
