date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,261,0,12,0,0,249,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,249,0,12,0,0,237,0,1,1,12,0,0,0,12.0,12.0,12.0,12.0,0.9999999166666736,19.0
2023-01-03,237,0,5,0,0,232,1,1,1,12,12,0,0,24.0,12.0,24.0,12.0,0.9999999166666736,19.0
2023-01-04,232,0,7,0,0,225,2,1,1,5,12,0,0,29.0,9.666666666666666,29.0,9.666666666666666,0.9999998965517349,23.0
2023-01-05,225,0,7,0,0,218,3,1,1,7,5,0,0,36.0,9.0,36.0,9.0,0.9999998888889013,24.0
2023-01-06,218,0,10,0,0,208,4,1,1,7,7,0,0,43.0,8.6,43.0,8.6,0.9999998837209438,24.0
2023-01-07,208,0,9,0,0,199,5,1,1,10,7,0,0,53.0,8.833333333333334,53.0,8.833333333333334,0.9999998867924658,22.0
2023-01-08,199,0,3,0,0,196,6,1,1,9,10,12,0,62.0,8.857142857142858,62.0,8.857142857142858,0.999999887096787,22.0
2023-01-09,196,0,10,0,0,186,0,2,1,3,9,12,0,53.0,7.571428571428571,65.0,8.125,0.9318680171766837,24.0
2023-01-10,186,0,6,0,0,180,1,2,1,10,3,5,0,51.0,7.285714285714286,75.0,8.333333333333334,0.8742856093714412,24.0
2023-01-11,180,0,8,0,0,172,2,2,1,6,10,7,0,52.0,7.428571428571429,81.0,8.1,0.9171074705511061,23.0
2023-01-12,172,0,12,0,0,160,3,2,1,8,6,7,0,53.0,7.571428571428571,89.0,8.090909090909092,0.9357944268761302,21.0
2023-01-13,160,0,7,0,0,153,4,2,1,12,8,10,0,58.0,8.285714285714286,101.0,8.416666666666666,0.9844411843096756,18.0
2023-01-14,153,0,3,0,0,150,5,2,1,7,12,9,0,55.0,7.857142857142857,108.0,8.307692307692308,0.9457670819248618,19.0
2023-01-15,150,0,13,0,0,137,6,2,1,3,7,3,12,49.0,7.0,111.0,7.928571428571429,0.8828827715282991,19.0
2023-01-16,137,0,5,0,0,132,0,3,1,13,3,10,12,59.0,8.428571428571429,124.0,8.266666666666667,1.0195851301193104,15.0
2023-01-17,132,0,10,0,0,122,1,3,1,5,13,6,5,54.0,7.714285714285714,129.0,8.0625,0.9568105125550639,15.0
2023-01-18,122,0,9,0,0,113,2,3,1,10,5,8,7,58.0,8.285714285714286,139.0,8.176470588235293,1.013360616043255,13.0
2023-01-19,113,0,7,0,0,106,3,3,1,9,10,12,7,59.0,8.428571428571429,148.0,8.222222222222221,1.0250964004226388,12.0
2023-01-20,106,0,10,0,0,96,4,3,1,7,9,7,10,54.0,7.714285714285714,155.0,8.157894736842104,0.945622003900713,12.0
2023-01-21,96,0,5,0,0,91,5,3,1,10,7,3,9,57.0,8.142857142857142,165.0,8.25,0.9870128673750638,11.0
2023-01-22,91,0,5,0,0,86,6,3,1,5,10,13,3,59.0,8.428571428571429,170.0,8.095238095238095,1.0411763419723343,10.0
2023-01-23,86,0,9,0,0,77,0,4,1,5,5,5,10,51.0,7.285714285714286,175.0,7.954545454545454,0.91591825220293,10.0
