date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,263,1,10,0,0,252,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,252,1,5,0,0,246,0,1,1,10,0,0,0,10.0,10.0,10.0,10.0,0.99999990000001,24.0
2023-01-03,246,0,10,0,0,236,1,1,1,5,10,0,0,15.0,7.5,15.0,7.5,0.9999998666666844,31.0
2023-01-04,236,0,7,0,0,229,2,1,1,10,5,0,0,25.0,8.333333333333334,25.0,8.333333333333334,0.9999998800000145,27.0
2023-01-05,229,0,7,0,0,222,3,1,1,7,10,0,0,32.0,8.0,32.0,8.0,0.9999998750000157,27.0
2023-01-06,222,0,7,0,0,215,4,1,1,7,7,0,0,39.0,7.8,39.0,7.8,0.9999998717948883,27.0
2023-01-07,215,0,11,0,0,204,5,1,1,7,7,0,0,46.0,7.666666666666667,46.0,7.666666666666667,0.9999998695652343,26.0
2023-01-08,204,0,8,0,0,196,6,1,1,11,7,10,0,57.0,8.142857142857142,57.0,8.142857142857142,0.9999998771929977,24.0
2023-01-09,196,0,9,0,0,187,0,2,1,8,11,5,0,55.0,7.857142857142857,65.0,8.125,0.9670328480135396,23.0
2023-01-10,187,0,5,0,0,182,1,2,1,9,8,10,0,59.0,8.428571428571429,74.0,8.222222222222221,1.0250964004226388,21.0
2023-01-11,182,0,10,0,0,172,2,2,1,5,9,7,0,54.0,7.714285714285714,79.0,7.9,0.9764917389612626,22.0
2023-01-12,172,0,7,0,0,165,3,2,1,10,5,7,0,57.0,8.142857142857142,89.0,8.090909090909092,1.0064204213573475,20.0
2023-01-13,165,0,8,0,0,157,4,2,1,7,10,7,0,57.0,8.142857142857142,96.0,8.0,1.017857015625016,19.0
2023-01-14,157,1,4,0,0,152,5,2,1,8,7,11,0,58.0,8.285714285714286,104.0,8.0,1.0357141562500163,18.0
2023-01-15,152,0,8,0,0,144,6,2,1,4,8,8,10,51.0,7.285714285714286,108.0,7.714285714285714,0.9444443220164768,19.0
2023-01-16,144,0,11,0,0,133,0,3,1,8,4,9,5,51.0,7.285714285714286,116.0,7.733333333333333,0.9421181047753682,18.0
2023-01-17,133,0,6,0,0,127,1,3,1,11,8,5,10,53.0,7.571428571428571,127.0,7.9375,0.9538806447304474,16.0
2023-01-18,127,0,10,0,0,117,2,3,1,6,11,10,7,54.0,7.714285714285714,133.0,7.823529411764706,0.9860363938363793,15.0
2023-01-19,117,0,6,0,0,111,3,3,1,10,6,7,7,54.0,7.714285714285714,143.0,7.944444444444445,0.9710288488015635,14.0
2023-01-20,111,0,12,0,0,99,4,3,1,6,10,8,7,53.0,7.571428571428571,149.0,7.842105263157895,0.9654840571338642,13.0
