date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,175,0,6,0,0,169,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,169,0,20,0,0,149,0,1,1,6,0,0,0,6.0,6.0,6.0,6.0,0.9999998333333611,24.0
2023-01-03,149,0,15,0,0,134,1,1,1,20,6,0,0,26.0,13.0,26.0,13.0,0.9999999230769291,10.0
2023-01-04,134,0,12,0,0,122,2,1,1,15,20,0,0,41.0,13.666666666666666,41.0,13.666666666666666,0.9999999268292737,8.0
2023-01-05,122,0,17,0,0,105,3,1,1,12,15,0,0,53.0,13.25,53.0,13.25,0.9999999245283077,7.0
2023-01-06,105,0,15,0,0,90,4,1,1,17,12,0,0,70.0,14.0,70.0,14.0,0.9999999285714337,6.0
2023-01-07,90,0,10,0,0,80,5,1,1,15,17,0,0,85.0,14.166666666666666,85.0,14.166666666666666,0.9999999294117697,5.0
2023-01-08,80,0,12,0,0,68,6,1,1,10,15,6,0,95.0,13.571428571428571,95.0,13.571428571428571,0.9999999263157949,5.0
2023-01-09,68,0,8,0,182,60,0,2,1,12,10,20,0,101.0,14.428571428571429,107.0,13.375,1.078771614938304,4.0
2023-01-10,60,1,15,0,182,44,1,2,1,8,12,15,0,89.0,12.714285714285714,115.0,12.777777777777779,0.9950309780286315,3.0
2023-01-11,44,0,15,0,182,29,2,2,1,15,8,12,0,89.0,12.714285714285714,130.0,13.0,0.978021902789524,2.0
2023-01-12,211,0,13,182,0,198,3,2,1,15,15,17,0,92.0,13.142857142857142,145.0,13.181818181818182,0.9970442593375292,15.0
2023-01-13,380,0,15,182,0,365,4,2,1,13,15,15,0,88.0,12.571428571428571,158.0,13.166666666666666,0.9547919708837925,29.0
2023-01-14,547,0,12,182,0,535,5,2,1,15,13,10,0,88.0,12.571428571428571,173.0,13.307692307692308,0.944673752299495,42.0
2023-01-15,535,0,19,0,0,516,6,2,1,12,15,12,6,90.0,12.857142857142858,185.0,13.214285714285714,0.9729728993425916,40.0
2023-01-16,516,0,21,0,0,495,0,3,1,19,12,8,20,97.0,13.857142857142858,204.0,13.6,1.018907488105542,35.0
2023-01-17,495,0,18,0,0,477,1,3,1,21,19,15,15,110.0,15.714285714285714,225.0,14.0625,1.1174602379964784,30.0
2023-01-18,477,0,21,0,0,456,2,3,1,18,21,15,12,113.0,16.142857142857142,243.0,14.294117647058824,1.1293356058842228,28.0
2023-01-19,456,0,20,0,0,436,3,3,1,21,18,13,17,119.0,17.0,264.0,14.666666666666666,1.1590908300619889,25.0
2023-01-20,436,0,14,0,0,422,4,3,1,20,21,15,15,126.0,18.0,284.0,14.947368421052632,1.2042252715483093,23.0
2023-01-21,422,1,14,0,0,407,5,3,1,14,20,12,10,125.0,17.857142857142858,298.0,14.9,1.1984658831326829,22.0
2023-01-22,407,0,16,0,0,391,6,3,1,14,14,19,12,127.0,18.142857142857142,312.0,14.857142857142858,1.2211537639608043,21.0
2023-01-23,391,0,18,0,0,373,0,4,1,16,14,21,8,124.0,17.714285714285715,328.0,14.909090909090908,1.1881532304113254,21.0
2023-01-24,373,0,8,0,0,365,1,4,1,18,16,18,15,121.0,17.285714285714285,346.0,15.043478260869565,1.1490502952117683,21.0
2023-01-25,365,1,14,0,0,350,2,4,1,8,18,21,15,111.0,15.857142857142858,354.0,14.75,1.0750604598021964,22.0
2023-01-26,350,1,15,0,0,334,3,4,1,14,8,20,13,104.0,14.857142857142858,368.0,14.72,1.0093167016186246,22.0
2023-01-27,334,0,24,0,0,310,4,4,1,15,14,14,15,99.0,14.142857142857142,383.0,14.73076923076923,0.9600894536604698,21.0
2023-01-28,310,0,14,0,0,296,5,4,1,24,15,14,12,109.0,15.571428571428571,407.0,15.074074074074074,1.0329939644661779,19.0
2023-01-29,296,0,21,0,0,275,6,4,1,14,24,16,19,109.0,15.571428571428571,421.0,15.035714285714286,1.0356293848037463,17.0
2023-01-30,275,0,11,0,0,264,0,5,1,21,14,18,21,114.0,16.285714285714285,442.0,15.241379310344827,1.0685196454720465,16.0
2023-01-31,264,0,13,0,0,251,1,5,1,11,21,8,18,107.0,15.285714285714286,453.0,15.1,1.0122988922791654,16.0
