date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,346,0,9,0,0,337,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,337,0,20,0,0,317,0,1,1,9,0,0,0,9.0,9.0,9.0,9.0,0.9999998888889013,35.0
2023-01-03,317,0,24,0,0,293,1,1,1,20,9,0,0,29.0,14.5,29.0,14.5,0.9999999310344876,20.0
2023-01-04,293,0,14,0,0,279,2,1,1,24,20,0,0,53.0,17.666666666666668,53.0,17.666666666666668,0.9999999433962296,15.0
2023-01-05,279,0,19,0,0,260,3,1,1,14,24,0,0,67.0,16.75,67.0,16.75,0.9999999402985109,15.0
2023-01-06,260,0,20,0,0,240,4,1,1,19,14,0,0,86.0,17.2,86.0,17.2,0.9999999418604685,13.0
2023-01-07,240,0,11,0,0,229,5,1,1,20,19,0,0,106.0,17.666666666666668,106.0,17.666666666666668,0.9999999433962296,12.0
2023-01-08,229,0,13,0,0,216,6,1,1,11,20,9,0,117.0,16.714285714285715,117.0,16.714285714285715,0.9999999401709437,12.0
2023-01-09,216,0,18,0,0,198,0,2,1,13,11,20,0,121.0,17.285714285714285,130.0,16.25,1.0637361982755744,11.0
2023-01-10,198,0,21,0,0,177,1,2,1,18,13,24,0,119.0,17.0,148.0,16.444444444444443,1.0337837209185576,10.0
2023-01-11,177,0,13,0,0,164,2,2,1,21,18,14,0,116.0,16.571428571428573,169.0,16.9,0.9805578456136526,9.0
2023-01-12,164,0,20,0,0,144,3,2,1,13,21,19,0,115.0,16.428571428571427,182.0,16.545454545454547,0.9929355757801887,8.0
2023-01-13,144,0,24,0,273,120,4,2,1,20,13,20,0,116.0,16.571428571428573,202.0,16.833333333333332,0.9844412427913265,7.0
2023-01-14,120,0,10,0,273,110,5,2,1,24,20,11,0,120.0,17.142857142857142,226.0,17.384615384615383,0.9860934957430416,6.0
2023-01-15,383,0,9,273,0,374,6,2,1,10,24,13,9,119.0,17.0,236.0,16.857142857142858,1.0084745164464268,21.0
2023-01-16,647,0,19,273,0,628,0,3,1,9,10,18,20,115.0,16.428571428571427,245.0,16.333333333333332,1.0058308422086073,38.0
2023-01-17,628,0,24,0,0,604,1,3,1,19,9,21,24,116.0,16.571428571428573,264.0,16.5,1.0043289434605835,36.0
2023-01-18,604,0,26,0,0,578,2,3,1,24,19,13,14,119.0,17.0,288.0,16.941176470588236,1.0034721629894903,33.0
2023-01-19,578,0,21,0,0,557,3,3,1,26,24,20,19,132.0,18.857142857142858,314.0,17.444444444444443,1.0809826495888017,29.0
2023-01-20,557,0,23,0,0,534,4,3,1,21,26,24,20,133.0,19.0,335.0,17.63157894736842,1.0776118791802216,28.0
2023-01-21,534,0,8,0,0,526,5,3,1,23,21,10,11,132.0,18.857142857142858,358.0,17.9,1.0534716091436451,27.0
2023-01-22,526,0,10,0,0,516,6,3,1,8,23,9,13,130.0,18.571428571428573,366.0,17.428571428571427,1.0655737093523283,27.0
2023-01-23,516,1,22,0,0,493,0,4,1,10,8,19,18,131.0,18.714285714285715,376.0,17.09090909090909,1.094984738363355,26.0
2023-01-24,493,1,18,0,0,474,1,4,1,22,10,24,21,134.0,19.142857142857142,398.0,17.304347826086957,1.1062454493519318,24.0
2023-01-25,474,0,17,0,0,457,2,4,1,18,22,26,13,128.0,18.285714285714285,416.0,17.333333333333332,1.0549449940828437,24.0
2023-01-26,457,0,21,0,0,436,3,4,1,17,18,21,20,119.0,17.0,433.0,17.32,0.9815241927526447,25.0
2023-01-27,436,0,16,0,0,420,4,4,1,21,17,23,24,119.0,17.0,454.0,17.46153846153846,0.9735682261833175,24.0
2023-01-28,420,0,6,0,0,414,5,4,1,16,21,8,10,112.0,16.0,470.0,17.40740740740741,0.9191488833680428,25.0
