date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,213,0,5,0,0,208,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,208,0,12,0,0,196,0,1,1,5,0,0,0,5.0,5.0,5.0,5.0,0.99999980000004,39.0
2023-01-03,196,0,6,0,0,190,1,1,1,12,5,0,0,17.0,8.5,17.0,8.5,0.9999998823529551,22.0
2023-01-04,190,0,13,0,0,177,2,1,1,6,12,0,0,23.0,7.666666666666667,23.0,7.666666666666667,0.9999998695652343,23.0
2023-01-05,177,0,8,0,0,169,3,1,1,13,6,0,0,36.0,9.0,36.0,9.0,0.9999998888889013,18.0
2023-01-06,169,0,6,0,0,163,4,1,1,8,13,0,0,44.0,8.8,44.0,8.8,0.9999998863636493,18.0
2023-01-07,163,0,11,0,0,152,5,1,1,6,8,0,0,50.0,8.333333333333334,50.0,8.333333333333334,0.9999998800000145,18.0
2023-01-08,152,0,8,0,0,144,6,1,1,11,6,5,0,61.0,8.714285714285714,61.0,8.714285714285714,0.9999998852459149,16.0
2023-01-09,144,0,10,0,0,134,0,2,1,8,11,12,0,64.0,9.142857142857142,69.0,8.625,1.0600412849641574,14.0
2023-01-10,134,0,9,0,0,125,1,2,1,10,8,6,0,62.0,8.857142857142858,79.0,8.777777777777779,1.00904147636598,14.0
2023-01-11,125,0,8,0,0,117,2,2,1,9,10,13,0,65.0,9.285714285714286,88.0,8.8,1.0551946852863183,12.0
2023-01-12,117,0,9,0,0,108,3,2,1,8,9,8,0,60.0,8.571428571428571,96.0,8.727272727272727,0.9821427446056678,12.0
2023-01-13,108,0,9,0,0,99,4,2,1,9,8,6,0,61.0,8.714285714285714,105.0,8.75,0.9959182535277098,11.0
2023-01-14,99,0,10,0,0,89,5,2,1,9,9,11,0,64.0,9.142857142857142,114.0,8.76923076923077,1.0426063973970148,9.0
2023-01-15,89,0,11,0,0,78,6,2,1,10,9,8,5,63.0,9.0,124.0,8.857142857142858,1.016128917533832,8.0
2023-01-16,78,0,10,0,0,68,0,3,1,11,10,10,12,66.0,9.428571428571429,135.0,9.0,1.0476189312169442,7.0
2023-01-17,68,0,8,0,0,60,1,3,1,10,11,9,6,66.0,9.428571428571429,145.0,9.0625,1.0403939738678571,6.0
2023-01-18,60,0,6,0,0,54,2,3,1,8,10,8,13,65.0,9.285714285714286,153.0,9.0,1.0317459171075967,5.0
2023-01-19,54,0,14,0,0,40,3,3,1,6,8,9,8,63.0,9.0,159.0,8.833333333333334,1.0188678091847763,4.0
2023-01-20,40,0,9,0,131,31,4,3,1,14,6,9,6,68.0,9.714285714285714,173.0,9.105263157894736,1.066886753182545,3.0
2023-01-21,31,0,9,0,139,22,5,3,1,9,14,10,11,68.0,9.714285714285714,182.0,9.1,1.0675038073386711,2.0
2023-01-22,153,0,12,131,0,141,6,3,1,9,9,11,8,67.0,9.571428571428571,191.0,9.095238095238095,1.052355905238356,14.0
2023-01-23,280,0,13,139,0,267,0,4,1,12,9,10,10,68.0,9.714285714285714,203.0,9.227272727272727,1.0527796184883453,27.0
2023-01-24,267,0,10,0,0,257,1,4,1,13,12,8,9,71.0,10.142857142857142,216.0,9.391304347826088,1.0800263400236503,25.0
2023-01-25,257,0,1,0,0,256,2,4,1,10,13,6,8,73.0,10.428571428571429,226.0,9.416666666666666,1.1074587951624038,24.0
