date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,382,0,4,0,0,378,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,378,1,5,0,0,372,0,1,1,4,0,0,0,4.0,4.0,4.0,4.0,0.9999997500000625,92.0
2023-01-03,372,3,5,0,0,364,1,1,1,5,4,0,0,9.0,4.5,9.0,4.5,0.9999997777778271,80.0
2023-01-04,364,0,9,0,0,355,2,1,1,5,5,0,0,14.0,4.666666666666667,14.0,4.666666666666667,0.9999997857143316,76.0
2023-01-05,355,0,7,0,0,348,3,1,1,9,5,0,0,23.0,5.75,23.0,5.75,0.9999998260869868,60.0
2023-01-06,348,0,6,0,0,342,4,1,1,7,9,0,0,30.0,6.0,30.0,6.0,0.9999998333333611,56.0
2023-01-07,342,1,5,0,0,336,5,1,1,6,7,0,0,36.0,6.0,36.0,6.0,0.9999998333333611,55.0
2023-01-08,336,0,9,0,0,327,6,1,1,5,6,4,0,41.0,5.857142857142857,41.0,5.857142857142857,0.9999998292683218,55.0
2023-01-09,327,0,2,0,0,325,0,2,1,9,5,5,0,46.0,6.571428571428571,50.0,6.25,1.051428403200027,49.0
2023-01-10,325,0,10,0,0,315,1,2,1,2,9,5,0,43.0,6.142857142857143,52.0,5.777777777777778,1.0631866291737428,51.0
2023-01-11,315,0,5,0,0,310,2,2,1,10,2,9,0,48.0,6.857142857142857,62.0,6.2,1.1059906050245567,45.0
2023-01-12,310,0,4,0,0,306,3,2,1,5,10,7,0,44.0,6.285714285714286,67.0,6.090909090909091,1.031982773000696,48.0
2023-01-13,306,0,6,0,0,300,4,2,1,4,5,6,0,41.0,5.857142857142857,71.0,5.916666666666667,0.9899394705132483,51.0
2023-01-14,300,0,9,0,0,291,5,2,1,6,4,5,0,41.0,5.857142857142857,77.0,5.923076923076923,0.9888681076308017,49.0
2023-01-15,291,0,5,0,0,286,6,2,1,9,6,9,4,45.0,6.428571428571429,86.0,6.142857142857143,1.0465114575446464,44.0
2023-01-16,286,0,6,0,0,280,0,3,1,5,9,2,5,41.0,5.857142857142857,91.0,6.066666666666666,0.9654629491780068,47.0
2023-01-17,280,0,1,0,0,279,1,3,1,6,5,10,5,45.0,6.428571428571429,97.0,6.0625,1.0603827411445257,43.0
2023-01-18,279,0,6,0,0,273,2,3,1,1,6,5,9,36.0,5.142857142857143,98.0,5.764705882352941,0.8921281251264623,53.0
2023-01-19,273,0,6,0,0,267,3,3,1,6,1,4,7,37.0,5.285714285714286,104.0,5.777777777777778,0.9148350064983367,50.0
2023-01-20,267,0,6,0,0,261,4,3,1,6,6,6,6,39.0,5.571428571428571,110.0,5.7894736842105265,0.962337496115731,46.0
2023-01-21,261,0,9,0,0,252,5,3,1,6,6,9,5,39.0,5.571428571428571,116.0,5.8,0.9605909673857937,45.0
2023-01-22,252,0,8,0,0,244,6,3,1,9,6,5,9,39.0,5.571428571428571,125.0,5.9523809523809526,0.9359998427520263,43.0
2023-01-23,244,0,5,0,0,239,0,4,1,8,9,6,2,42.0,6.0,133.0,6.045454545454546,0.9924810388377228,39.0
2023-01-24,239,0,4,0,0,235,1,4,1,5,8,1,10,41.0,5.857142857142857,138.0,6.0,0.9761903134920905,40.0
2023-01-25,235,0,3,0,0,232,2,4,1,4,5,6,5,44.0,6.285714285714286,142.0,5.916666666666667,1.0623740659166567,36.0
