date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-01,318,0,0,0,0,318,6,52,1,0,0,0,0,0.0,0.0,0.0,0.0,,
2023-01-02,318,0,0,0,0,318,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-03,318,0,0,0,0,318,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-04,318,2,0,0,0,316,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-05,316,1,1,0,0,314,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023-01-06,314,1,0,0,0,313,4,1,1,1,0,0,0,1.0,0.2,1.0,0.2,0.9999950000249999,1564.0
2023-01-07,313,0,1,0,0,312,5,1,1,0,1,0,0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.9999940000359998,1871.0
2023-01-08,312,1,0,0,0,311,6,1,1,1,0,0,0,2.0,0.2857142857142857,2.0,0.2857142857142857,0.99999650001225,1088.0
2023-01-09,311,0,0,0,0,311,0,2,1,0,1,0,0,2.0,0.2857142857142857,2.0,0.25,1.1428525714468571,1088.0
2023-01-10,311,0,0,0,0,311,1,2,1,0,0,0,0,2.0,0.2857142857142857,2.0,0.2222222222222222,1.2857085000260355,1088.0
2023-01-11,311,1,0,0,0,310,2,2,1,0,0,0,0,2.0,0.2857142857142857,2.0,0.2,1.4285642857499996,1084.0
2023-01-12,310,0,0,0,0,310,3,2,1,0,0,1,0,2.0,0.2857142857142857,2.0,0.18181818181818182,1.5714199286189638,1084.0
2023-01-13,310,0,0,0,0,310,4,2,1,0,0,0,0,1.0,0.14285714285714285,2.0,0.16666666666666666,0.8571377143165713,2169.0
2023-01-14,310,0,0,0,0,310,5,2,1,0,0,1,0,1.0,0.14285714285714285,2.0,0.15384615384615385,0.9285653928963746,2169.0
2023-01-15,310,2,0,0,0,308,6,2,1,0,0,0,0,0.0,0.0,2.0,0.14285714285714285,0.0,
2023-01-16,308,0,0,0,0,308,0,3,1,0,0,0,0,0.0,0.0,2.0,0.13333333333333333,0.0,
2023-01-17,308,0,0,0,0,308,1,3,1,0,0,0,0,0.0,0.0,2.0,0.125,0.0,
2023-01-18,308,0,0,0,0,308,2,3,1,0,0,0,0,0.0,0.0,2.0,0.11764705882352941,0.0,
2023-01-19,308,1,0,0,0,307,3,3,1,0,0,0,1,0.0,0.0,2.0,0.1111111111111111,0.0,
2023-01-20,307,1,0,0,0,306,4,3,1,0,0,0,0,0.0,0.0,2.0,0.10526315789473684,0.0,
2023-01-21,306,2,0,0,0,304,5,3,1,0,0,0,1,0.0,0.0,2.0,0.1,0.0,
2023-01-22,304,2,0,0,0,302,6,3,1,0,0,0,0,0.0,0.0,2.0,0.09523809523809523,0.0,
2023-01-23,302,0,0,0,0,302,0,4,1,0,0,0,0,0.0,0.0,2.0,0.09090909090909091,0.0,
2023-01-24,302,0,0,0,0,302,1,4,1,0,0,0,0,0.0,0.0,2.0,0.08695652173913043,0.0,
2023-01-25,302,0,0,0,0,302,2,4,1,0,0,0,0,0.0,0.0,2.0,0.08333333333333333,0.0,
2023-01-26,302,0,0,0,0,302,3,4,1,0,0,0,0,0.0,0.0,2.0,0.08,0.0,
2023-01-27,302,0,0,0,0,302,4,4,1,0,0,0,0,0.0,0.0,2.0,0.07692307692307693,0.0,
2023-01-28,302,1,3,0,0,298,5,4,1,0,0,0,0,0.0,0.0,2.0,0.07407407407407407,0.0,
2023-01-29,298,0,1,0,0,297,6,4,1,3,0,0,0,3.0,0.42857142857142855,5.0,0.17857142857142858,2.3999865600752632,692.0
2023-01-30,297,0,0,0,0,297,0,5,1,1,3,0,0,4.0,0.5714285714285714,6.0,0.20689655172413793,2.7618914127629335,519.0
2023-01-31,297,0,0,0,0,297,1,5,1,0,1,0,0,4.0,0.5714285714285714,6.0,0.2,2.857128571499999,519.0
2023-02-01,297,1,0,0,0,296,2,5,2,0,0,0,0,4.0,0.5714285714285714,6.0,0.2,2.857128571499999,517.0
2023-02-02,296,1,0,0,0,295,3,5,2,0,0,0,0,4.0,0.5714285714285714,6.0,0.2,2.857128571499999,516.0
2023-02-03,295,0,0,0,0,295,4,5,2,0,0,0,0,4.0,0.5714285714285714,6.0,0.2,2.857128571499999,516.0
2023-02-04,295,1,0,0,0,294,5,5,2,0,0,3,0,4.0,0.5714285714285714,6.0,0.2,2.857128571499999,514.0
2023-02-05,294,0,0,0,0,294,6,5,2,0,0,1,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2057.0
2023-02-06,294,0,0,0,0,294,0,6,2,0,0,0,0,0.0,0.0,5.0,0.16666666666666666,0.0,
2023-02-07,294,0,0,0,0,294,1,6,2,0,0,0,0,0.0,0.0,4.0,0.13333333333333333,0.0,
2023-02-08,294,1,0,0,0,293,2,6,2,0,0,0,0,0.0,0.0,4.0,0.13333333333333333,0.0,
2023-02-09,293,0,0,0,0,293,3,6,2,0,0,0,0,0.0,0.0,4.0,0.13333333333333333,0.0,
2023-02-10,293,1,0,0,0,292,4,6,2,0,0,0,0,0.0,0.0,4.0,0.13333333333333333,0.0,
2023-02-11,292,0,0,0,0,292,5,6,2,0,0,0,3,0.0,0.0,4.0,0.13333333333333333,0.0,
2023-02-12,292,0,1,0,0,291,6,6,2,0,0,0,1,0.0,0.0,4.0,0.13333333333333333,0.0,
2023-02-13,291,0,0,0,0,291,0,7,2,1,0,0,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2036.0
2023-02-14,291,0,0,0,0,291,1,7,2,0,1,0,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2036.0
2023-02-15,291,2,0,0,0,289,2,7,2,0,0,0,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2022.0
2023-02-16,289,0,0,0,0,289,3,7,2,0,0,0,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2022.0
2023-02-17,289,1,0,0,0,288,4,7,2,0,0,0,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2015.0
2023-02-18,288,0,0,0,0,288,5,7,2,0,0,0,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2015.0
2023-02-19,288,0,0,0,0,288,6,7,2,0,0,1,0,1.0,0.14285714285714285,5.0,0.16666666666666666,0.8571377143165713,2015.0
2023-02-20,288,0,0,0,0,288,0,8,2,0,0,0,0,0.0,0.0,5.0,0.16666666666666666,0.0,
2023-02-21,288,0,0,0,0,288,1,8,2,0,0,0,0,0.0,0.0,5.0,0.16666666666666666,0.0,
2023-02-22,288,0,0,0,0,288,2,8,2,0,0,0,0,0.0,0.0,5.0,0.16666666666666666,0.0,
2023-02-23,288,0,0,0,0,288,3,8,2,0,0,0,0,0.0,0.0,5.0,0.16666666666666666,0.0,
